gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
1160	1.09697	1.85992	1.24538	1.14381	1.68567	1.19637	1.1616	1.22082	1.48824	1.09083	1.19192	1.17416	1.35908	1.25863	1.0177	1.3161	1.41171	1.06229	1.72403	1.04026	1.41342	1.14391	1.02291	1.45827	1.25301	1.0635	1.12545	0.90717	1.6347	1.39958	1.65691	1.33231	1.61053	1.1938	1.39551	1.32182	1.60167	1.11975	1.56311	1.16234	1.13333	1.09403	1.44162	1.89965	1.10736	1.24449	1.48575	0.91766	1.68801	1.28473	1.09128	1.4978	1.45279	1.16092	1.29742	1.07107	1.4834	1.7429	1.39323	1.09124	1.37349	1.2468	1.77232	1.58901	1.27462	1.33336	1.08673	1.41792	1.17951	1.42458	1.47433	1.72602	1.2098	1.36167	0.89141	1.36872	1.44809	1.498	1.3757	1.04889	1.27967	1.4909	1.20876	1.17745	1.09889	1.65686	1.60901	1.47806	0.97196	1.31198	1.22144	0.99205	1.10496	1.28353	1.21428	0.94853	1.32347	1.41134	1.34542	1.51355
1162	1.12399	1.92674	1.23791	1.06032	1.70943	1.06785	1.12983	1.24097	1.47353	1.05437	1.15569	1.19654	1.30877	1.28175	0.97265	1.30498	1.44555	1.0772	1.7023	1.04025	1.36447	1.12644	1.00052	1.49491	1.20926	1.17566	1.16145	0.88679	1.70933	1.49918	1.58717	1.29763	1.66365	1.24516	1.41882	1.35825	1.70117	1.13865	1.64084	1.2557	1.19224	1.09714	1.4522	1.95517	1.11124	1.22051	1.45323	0.94117	1.6556	1.27022	1.02953	1.53036	1.51068	1.22351	1.20788	1.06804	1.49275	1.72845	1.38909	1.06631	1.41859	1.23602	1.76726	1.6478	1.28715	1.24818	1.15357	1.38323	1.2012	1.40277	1.53471	1.76097	1.21279	1.29124	0.88029	1.36267	1.50863	1.40652	1.32474	1.05298	1.24343	1.4907	1.1881	1.13472	1.09309	1.62793	1.61983	1.47056	1.00058	1.32189	1.24828	0.97785	1.06039	1.328	1.20669	0.91273	1.32997	1.3765	1.36496	1.50872
1164	1.1066	1.9342	1.25279	1.06153	1.67139	1.06736	1.12215	1.29955	1.45534	1.01893	1.19971	1.20124	1.29268	1.25998	1.00403	1.26763	1.45414	1.03238	1.741	1.03846	1.34534	1.1222	1.09458	1.51894	1.17903	1.16048	1.12878	0.90374	1.72917	1.52249	1.5924	1.31751	1.65533	1.2404	1.40025	1.35204	1.68477	1.12979	1.65175	1.27996	1.19644	1.134	1.47574	1.88352	1.1423	1.25258	1.4232	0.97763	1.71066	1.29285	1.01402	1.57246	1.52045	1.28699	1.22866	1.12417	1.50021	1.72636	1.33987	1.07291	1.41186	1.19154	1.75811	1.63103	1.3006	1.20692	1.15512	1.34544	1.19835	1.41081	1.52586	1.79978	1.21629	1.32927	0.88582	1.3298	1.52978	1.36442	1.35938	1.05202	1.22477	1.51326	1.1968	1.11657	1.09393	1.56996	1.59913	1.48322	0.95388	1.35621	1.23087	0.954	1.05748	1.30555	1.22185	0.89561	1.33582	1.365	1.37706	1.57361
1165	1.09704	1.94374	1.25093	1.07551	1.70958	1.08403	1.12954	1.3144	1.46301	0.99554	1.19405	1.22895	1.3031	1.28117	1.02803	1.2661	1.47792	1.02579	1.74533	1.02223	1.37273	1.14957	1.10903	1.53679	1.1465	1.1647	1.14518	0.9067	1.72464	1.54228	1.60194	1.31252	1.64549	1.26534	1.39283	1.35516	1.71883	1.15034	1.67124	1.25205	1.18449	1.15773	1.46605	1.88465	1.14658	1.22055	1.40814	0.98406	1.68949	1.28499	1.01016	1.55582	1.49251	1.22874	1.18596	1.07614	1.49473	1.74713	1.32754	1.07245	1.39071	1.21677	1.74606	1.62973	1.32472	1.21098	1.12654	1.37059	1.2345	1.41384	1.54425	1.77993	1.25062	1.32215	0.90273	1.3522	1.51981	1.35055	1.36357	1.05059	1.22435	1.50374	1.19764	1.10705	1.09888	1.57479	1.57553	1.48516	0.96449	1.34139	1.2181	0.95782	1.0525	1.28848	1.21655	0.90585	1.29064	1.37466	1.40172	1.57527
1166	1.10861	1.90176	1.2206	1.10124	1.68675	1.07186	1.12157	1.26601	1.47898	1.00009	1.2429	1.26402	1.30438	1.28825	1.0343	1.2559	1.48414	1.01747	1.72026	1.03893	1.30814	1.16921	1.07624	1.51619	1.21855	1.1758	1.10974	0.85739	1.69929	1.57052	1.63964	1.29242	1.62926	1.27147	1.40652	1.35895	1.68742	1.14276	1.65503	1.27371	1.20244	1.15691	1.48954	1.88584	1.18498	1.22644	1.42788	0.99963	1.70677	1.29586	0.98559	1.54033	1.4486	1.2373	1.19726	1.08668	1.48662	1.76485	1.36987	1.11197	1.40314	1.20389	1.75088	1.61429	1.3006	1.21331	1.13147	1.35589	1.23978	1.39786	1.52737	1.77181	1.19281	1.33172	0.90213	1.37284	1.54137	1.35757	1.38411	1.0262	1.18401	1.53993	1.19984	1.12323	1.10377	1.5842	1.62116	1.49313	0.94373	1.35843	1.21073	0.96394	1.06501	1.29657	1.16841	0.91989	1.2707	1.34118	1.40049	1.56785
1172	1.10429	1.82364	1.23367	1.04182	1.58633	1.16914	1.06473	1.21798	1.4393	1.11506	1.27976	1.21996	1.28571	1.19145	1.11337	1.21929	1.45337	1.15363	1.72859	1.1088	1.30636	1.16718	1.11246	1.55353	1.26183	1.31581	1.13011	0.93849	1.58374	1.54587	1.6269	1.31049	1.64557	1.17305	1.36942	1.34753	1.62969	1.15356	1.58227	1.24368	1.16678	1.20606	1.5511	1.7903	1.17909	1.29432	1.29782	1.07326	1.71917	1.31526	1.06058	1.46866	1.40369	1.21341	1.22362	1.07237	1.53387	1.76197	1.39758	1.13619	1.40809	1.19277	1.8196	1.66279	1.28324	1.20033	1.14373	1.55576	1.24212	1.36092	1.41007	1.71102	1.19822	1.35587	0.91402	1.30965	1.54641	1.29913	1.27113	0.96912	1.20362	1.54213	1.18882	1.14538	1.10596	1.67199	1.6169	1.52659	1.0153	1.30356	1.19616	0.91167	1.11629	1.32079	1.14663	0.91824	1.30691	1.32345	1.5482	1.50711
1183	1.00837	1.96563	1.30508	1.0246	1.55417	1.13058	1.13898	1.33171	1.58605	1.08214	1.2003	1.05038	1.39623	1.15024	1.04026	1.29581	1.42745	1.04668	1.8432	1.10679	1.23045	1.11762	0.96886	1.68321	1.2235	1.20085	1.06096	0.89555	1.54405	1.53269	1.61856	1.29512	1.69383	1.1639	1.32633	1.31581	1.5707	1.2304	1.63525	1.17011	1.16202	1.163	1.5063	1.85343	1.12534	1.14498	1.36691	0.96738	1.7454	1.33917	1.07276	1.51326	1.40714	1.10676	1.22621	1.11495	1.51771	1.72635	1.34691	1.0916	1.37174	1.18545	1.78987	1.77049	1.22996	1.187	1.15107	1.61211	1.19617	1.29438	1.55166	1.78899	1.10177	1.38793	0.84204	1.29932	1.50759	1.32126	1.37318	0.98428	1.11849	1.393	1.15177	1.19286	1.10089	1.74608	1.67549	1.59145	0.97808	1.25539	1.17154	0.96558	1.12259	1.33422	1.23238	0.98383	1.47775	1.34931	1.64288	1.52758
1186	1.04528	1.93049	1.35339	1.01096	1.59163	1.15741	1.08129	1.38014	1.63991	1.03599	1.15487	1.09847	1.38597	1.11905	1.05535	1.26717	1.43695	1.0078	1.87136	1.07508	1.26181	1.11979	1.01142	1.61961	1.25394	1.21567	1.05876	0.85899	1.54409	1.57966	1.63444	1.32768	1.65994	1.0832	1.33794	1.2271	1.6215	1.21578	1.64939	1.21943	1.18112	1.10023	1.5029	1.90317	1.1843	1.15347	1.44659	0.95029	1.63953	1.35329	1.13645	1.50685	1.45592	1.12535	1.20789	1.04895	1.66132	1.72974	1.31131	1.07196	1.40665	1.17166	1.75288	1.86384	1.32559	1.203	1.07477	1.57562	1.29528	1.23802	1.49479	1.85847	1.04125	1.3746	0.82685	1.31834	1.52886	1.31767	1.38263	0.98306	1.23696	1.40902	1.18219	1.1979	1.06544	1.77245	1.61838	1.58232	1.04418	1.22979	1.07775	0.91105	1.17934	1.42255	1.24792	0.97521	1.46488	1.38814	1.73356	1.5192
1191	1.0638	1.91318	1.33718	1.01508	1.57275	1.13842	1.08893	1.3836	1.59847	1.03467	1.23928	1.1056	1.35835	1.17671	0.99025	1.27708	1.44528	1.03148	1.91372	1.07227	1.24435	1.07624	0.92697	1.59309	1.19988	1.15763	1.0395	0.83439	1.5596	1.58315	1.58122	1.34877	1.65585	1.01379	1.3533	1.25582	1.64569	1.25147	1.70158	1.1919	1.19945	1.16121	1.49952	1.78895	1.17996	1.14669	1.43747	1.05077	1.59352	1.23312	1.09991	1.4839	1.39808	1.07113	1.24489	1.12135	1.67153	1.75373	1.2613	1.10523	1.38213	1.1811	1.77127	1.8398	1.32769	1.21033	1.13285	1.61075	1.40939	1.28808	1.47991	1.75383	1.09249	1.36426	0.81557	1.28886	1.49936	1.31367	1.37183	0.99416	1.16715	1.41403	1.15719	1.15489	1.05537	1.73031	1.68029	1.54533	0.98398	1.2156	1.11684	0.87924	1.15413	1.40887	1.26581	0.94045	1.50964	1.40115	1.62877	1.52807
1195	1.14643	2.01523	1.14902	1.207	1.67821	1.00135	1.19072	1.31492	1.55037	1.08694	1.18081	1.14611	1.3777	1.3278	1.04955	1.52411	1.43253	1.23066	1.72603	1.12931	1.42675	1.06927	1.00059	1.55009	1.17552	1.0953	1.20995	0.91178	1.56885	1.4237	1.69299	1.23134	1.6858	1.1939	1.30819	1.46777	1.4545	1.14639	1.55284	1.20534	1.08108	1.1059	1.43021	1.76513	1.09528	1.24669	1.33558	1.04162	1.70035	1.30574	1.10525	1.57138	1.34976	1.36206	1.33767	1.19368	1.51756	1.84832	1.35347	1.05886	1.36553	1.29492	1.64513	1.52532	1.13955	1.28375	1.23678	1.5493	1.22665	1.51039	1.49887	1.75707	1.24962	1.38321	0.9102	1.28534	1.50318	1.5276	1.40639	0.93098	1.19371	1.58865	1.10025	1.14858	1.00791	1.55869	1.66321	1.60847	0.85357	1.30365	1.26021	1.03911	1.08344	1.3537	1.17062	1.08392	1.33677	1.31971	1.42761	1.54413
1196	1.09306	2.05593	1.14022	1.27274	1.71738	0.99357	1.18228	1.27969	1.5086	1.09223	1.20582	1.13392	1.39708	1.29486	1.05427	1.56225	1.36092	1.19614	1.68949	1.12259	1.45309	1.06835	0.98358	1.53395	1.21092	1.09532	1.18524	0.93468	1.57246	1.41317	1.6578	1.28991	1.73941	1.18227	1.34315	1.4271	1.46789	1.17393	1.53906	1.2414	1.12123	1.10176	1.43433	1.80085	1.09964	1.23312	1.30262	1.00846	1.70435	1.26863	1.07053	1.55892	1.34699	1.36961	1.33695	1.18919	1.56059	1.85205	1.37949	1.03059	1.34917	1.24507	1.64031	1.5266	1.19809	1.24882	1.27225	1.58364	1.25351	1.52622	1.52573	1.75393	1.23388	1.3714	0.92742	1.35852	1.50242	1.50094	1.34882	0.91807	1.22397	1.57565	1.13616	1.22736	0.99209	1.55722	1.70081	1.52419	0.86078	1.2821	1.26353	1.03244	1.05397	1.35117	1.15196	1.12251	1.33963	1.35318	1.45345	1.55355
1197	1.22079	2.00646	1.21201	1.27335	1.68603	0.96116	1.26346	1.23657	1.42456	1.0355	1.18391	1.03901	1.33461	1.21328	1.04785	1.5364	1.37103	1.30927	1.60237	1.17578	1.43094	1.10031	0.97915	1.57511	1.19464	1.1103	1.13966	1.0241	1.55508	1.37913	1.63596	1.39457	1.69294	1.18718	1.30374	1.38078	1.44837	1.14762	1.56427	1.29063	1.08252	1.17679	1.39653	1.74819	1.10607	1.23138	1.31089	1.05965	1.65573	1.29377	1.04809	1.49107	1.37086	1.36395	1.35686	1.06129	1.55307	1.71905	1.40437	1.02433	1.35328	1.21534	1.66898	1.57377	1.30413	1.21978	1.26774	1.56805	1.26411	1.45344	1.51129	1.7219	1.16117	1.38015	0.96751	1.26719	1.58043	1.44079	1.25101	0.96629	1.26085	1.51534	1.16724	1.27374	1.01307	1.51571	1.67309	1.56934	0.99475	1.28273	1.2526	1.11458	1.05332	1.31086	1.26958	1.04958	1.36279	1.35908	1.40331	1.53124
1200	1.10279	1.71176	1.19801	1.28334	1.44436	1.2828	1.28107	0.99698	1.55523	1.39397	1.27076	1.10282	1.4931	1.15926	1.17325	1.53929	1.18771	1.148	1.38277	1.22173	1.30212	1.11622	1.03444	1.5522	1.17004	1.10101	1.30035	1.30315	1.36268	1.36809	1.58142	1.41553	1.66621	1.10307	1.32019	1.3884	1.24581	1.10539	1.31236	1.34547	0.99505	1.28968	1.41236	1.38303	1.06389	1.26717	1.42154	1.24259	1.37464	1.08715	1.12867	1.69328	1.19563	1.17228	1.42633	1.07726	1.4872	1.51088	1.21986	1.14353	1.16071	1.35206	1.34948	1.44081	1.33896	1.35818	1.44762	1.47202	1.35812	1.14163	1.44624	1.29511	1.11609	1.19792	1.31172	1.33298	1.68955	1.65662	1.39597	0.9086	1.30295	1.16119	1.2813	1.25943	1.11578	1.46649	1.58679	1.40179	1.14528	1.29357	1.20223	1.02217	1.37494	1.2019	1.16435	1.2801	1.32384	1.39041	1.23428	1.29683
1201	1.07193	1.62043	1.24078	1.23241	1.41611	1.33934	1.27323	0.9802	1.54745	1.44854	1.26931	1.07745	1.48763	1.12896	1.16342	1.56885	1.13946	1.1239	1.33388	1.24992	1.27809	1.09199	0.98718	1.52861	1.16254	1.12839	1.29624	1.34591	1.31835	1.29879	1.56576	1.39884	1.69213	1.11648	1.31924	1.38043	1.22685	1.10905	1.31502	1.31937	1.01841	1.30954	1.38275	1.33358	1.05844	1.26572	1.38798	1.25472	1.313	1.03663	1.14159	1.66836	1.17647	1.11838	1.43482	1.07895	1.48476	1.48981	1.22209	1.13529	1.12478	1.36053	1.33253	1.40891	1.30714	1.38436	1.45935	1.44915	1.33963	1.13802	1.44619	1.2872	1.09612	1.21116	1.32156	1.31376	1.71751	1.73818	1.40434	0.88532	1.26068	1.09533	1.32335	1.28366	1.14873	1.43879	1.56157	1.33471	1.15592	1.25923	1.2361	1.003	1.40701	1.19561	1.15456	1.33665	1.32934	1.38902	1.20286	1.23287
1204	1.13323	1.61413	1.24712	1.19011	1.46396	1.33337	1.35251	0.97641	1.5973	1.48117	1.29571	1.04132	1.4924	1.11542	1.21209	1.58194	1.12645	1.06938	1.40396	1.21699	1.21327	1.08653	0.94246	1.50049	1.24402	1.12788	1.29757	1.31478	1.2708	1.27537	1.50132	1.41599	1.70312	1.15699	1.36959	1.34939	1.31571	1.11032	1.2792	1.33737	1.01639	1.32715	1.37732	1.30601	1.02697	1.25492	1.47975	1.27341	1.33036	1.05203	1.1747	1.6634	1.19975	1.1727	1.41005	1.03954	1.45232	1.52271	1.24267	1.14801	1.17574	1.32328	1.37062	1.44294	1.36084	1.36962	1.45276	1.45842	1.36995	1.12191	1.34373	1.29153	1.07772	1.22467	1.34779	1.31784	1.72621	1.78493	1.35318	0.9424	1.29083	1.066	1.30657	1.22274	1.16861	1.44874	1.59262	1.35073	1.16401	1.23369	1.18648	1.01164	1.39386	1.11719	1.14473	1.30064	1.33734	1.3622	1.22613	1.20382
1207	1.06855	1.79373	1.2402	1.1631	1.61648	1.25096	1.25803	1.17717	1.57602	1.254	1.21474	1.14366	1.41658	1.29732	1.09053	1.45072	1.32512	1.08829	1.58289	1.10079	1.36126	1.13617	0.97724	1.43693	1.25598	1.04529	1.18738	1.02221	1.51635	1.27159	1.5629	1.4362	1.68089	1.21242	1.36767	1.30438	1.52798	1.08588	1.43859	1.23993	1.08725	1.1346	1.3336	1.65517	1.07606	1.22663	1.47966	1.07497	1.551	1.12467	1.09343	1.56666	1.36154	1.17689	1.33098	1.13256	1.45371	1.68853	1.29647	1.15668	1.26917	1.27969	1.61843	1.53169	1.31672	1.32045	1.22257	1.50917	1.30696	1.33614	1.42603	1.51127	1.17094	1.31536	1.12794	1.32181	1.63961	1.6923	1.27278	1.03858	1.35495	1.34872	1.26235	1.23193	1.14009	1.54402	1.60311	1.44708	1.01715	1.28778	1.2918	1.00071	1.18718	1.26087	1.1845	1.04577	1.31693	1.3415	1.31648	1.3935
1208	1.14435	1.88423	1.17521	1.13117	1.65041	1.18686	1.21138	1.21147	1.4999	1.0881	1.18422	1.15954	1.34558	1.31486	1.03686	1.3586	1.45104	1.04799	1.71573	1.10895	1.44445	1.1328	1.03913	1.4348	1.22452	1.06538	1.12012	0.86169	1.55731	1.37332	1.64493	1.4078	1.64742	1.24455	1.35961	1.37763	1.57399	1.09166	1.53553	1.26713	1.16746	1.11339	1.35231	1.83745	1.05094	1.21825	1.4559	1.00248	1.7302	1.2449	1.02222	1.52369	1.44637	1.21303	1.33153	1.14608	1.45628	1.78646	1.34286	1.07209	1.4048	1.28148	1.73278	1.56058	1.28479	1.25013	1.12589	1.47003	1.1524	1.45675	1.48113	1.71233	1.2111	1.35459	0.95057	1.34441	1.52116	1.62384	1.35114	1.01269	1.33763	1.49123	1.21672	1.18024	1.0589	1.68521	1.59468	1.46568	0.96728	1.34273	1.2391	1.02569	1.13084	1.33269	1.1818	1.01386	1.28906	1.35361	1.35254	1.51593
1209	1.1471	1.90034	1.20843	1.10479	1.69179	1.17227	1.17338	1.19176	1.47723	1.1347	1.18175	1.12868	1.34641	1.28847	1.03127	1.30625	1.4113	1.06183	1.71781	1.05411	1.41194	1.15863	1.02848	1.4058	1.26064	1.07119	1.1321	0.84962	1.57889	1.38729	1.65198	1.35628	1.62247	1.2353	1.41485	1.35763	1.62448	1.11923	1.5439	1.20639	1.16522	1.0786	1.43363	1.90175	1.06942	1.24637	1.49086	0.95885	1.68934	1.26074	1.07568	1.51085	1.45234	1.19493	1.31453	1.08742	1.46087	1.75112	1.36612	1.05196	1.40338	1.27549	1.79898	1.57561	1.28965	1.34911	1.0736	1.44525	1.13999	1.43705	1.49992	1.73649	1.19295	1.36652	0.89303	1.3494	1.49646	1.55338	1.33998	1.01392	1.28217	1.51034	1.18839	1.15777	1.05725	1.69485	1.60525	1.49653	1.01586	1.29905	1.23257	1.00605	1.13248	1.31523	1.1942	0.95725	1.31703	1.43297	1.36085	1.48503
1212	1.13176	1.92013	1.20606	1.07215	1.72501	1.06405	1.10895	1.25807	1.4531	1.03843	1.15738	1.22513	1.33344	1.26419	0.99701	1.29173	1.44979	1.04961	1.72419	1.0408	1.37713	1.14221	1.01931	1.49802	1.22273	1.1758	1.15559	0.8819	1.67878	1.49965	1.58934	1.27277	1.66409	1.24136	1.4062	1.36291	1.68991	1.16063	1.67656	1.26602	1.1911	1.13041	1.43638	1.92829	1.09918	1.1929	1.45894	0.96326	1.65569	1.28461	1.01797	1.54525	1.4971	1.22898	1.20781	1.09031	1.47695	1.75313	1.37481	1.11965	1.42044	1.23174	1.77402	1.64183	1.28412	1.27282	1.11513	1.39596	1.22214	1.41365	1.53244	1.74556	1.20414	1.31633	0.88296	1.3242	1.52675	1.41884	1.34691	1.04656	1.2557	1.50345	1.17011	1.14362	1.0792	1.61731	1.55593	1.46684	0.97475	1.30064	1.2695	1.00356	1.04404	1.32876	1.21623	0.97022	1.32631	1.38061	1.34005	1.53662
1214	1.11534	1.9312	1.23579	1.07148	1.71697	1.0846	1.1065	1.27488	1.44236	1.04523	1.2045	1.21221	1.30568	1.2478	0.98895	1.25423	1.44546	1.03612	1.73947	1.05585	1.37153	1.16507	1.08581	1.50602	1.16239	1.18444	1.13972	0.85509	1.69663	1.49522	1.60216	1.31959	1.63965	1.24223	1.43142	1.37374	1.69253	1.13484	1.65317	1.26556	1.20753	1.12571	1.44735	1.91023	1.13606	1.21129	1.4489	0.97314	1.70892	1.27903	1.03647	1.51034	1.4718	1.24323	1.23126	1.09311	1.52184	1.7327	1.34153	1.08019	1.40359	1.23608	1.76774	1.61918	1.30695	1.22471	1.12174	1.36174	1.20331	1.42683	1.50936	1.78218	1.22799	1.32336	0.87007	1.32668	1.52816	1.36272	1.35578	1.04454	1.22847	1.52688	1.20247	1.16278	1.10233	1.59601	1.61136	1.4981	0.95113	1.35	1.25969	0.95249	1.0683	1.31797	1.21154	0.91734	1.33004	1.38805	1.37104	1.57989
1215	1.10183	1.95015	1.22193	1.07638	1.71126	1.06855	1.12405	1.31321	1.44495	1.0263	1.18893	1.21307	1.30883	1.26271	1.0051	1.25209	1.44815	1.02755	1.75707	1.04085	1.38954	1.16299	1.10222	1.52908	1.17759	1.20551	1.13982	0.88162	1.70173	1.52622	1.60597	1.32008	1.62898	1.26774	1.40387	1.37278	1.72088	1.14761	1.6759	1.26826	1.1851	1.11384	1.47192	1.88086	1.14881	1.22024	1.41724	0.96908	1.69219	1.27906	1.01452	1.53659	1.46799	1.25399	1.20415	1.08003	1.52534	1.75977	1.31557	1.06599	1.39219	1.21079	1.76516	1.64319	1.30106	1.24383	1.11034	1.37728	1.2344	1.42775	1.50906	1.77661	1.24447	1.29194	0.89072	1.33098	1.51503	1.33382	1.35273	1.04213	1.22663	1.51525	1.19702	1.14343	1.10488	1.59948	1.58626	1.49865	0.93955	1.33521	1.24219	0.97464	1.06025	1.3023	1.20388	0.91885	1.32125	1.38621	1.38321	1.56129
1218	1.16743	1.57549	1.26822	1.01134	1.48726	1.03853	1.08583	1.20788	1.48184	0.97933	1.23018	1.38688	1.1477	1.1388	1.20826	1.26281	1.3705	0.98495	1.44309	1.17434	1.261	1.2515	1.10336	1.41403	1.38523	1.42434	1.27688	0.95682	1.4615	1.3739	1.58117	1.34598	1.58019	1.3624	1.28195	1.41319	1.65966	1.14563	1.41464	1.28313	1.27234	1.33721	1.55791	1.58094	1.21728	1.36153	1.42594	1.21519	1.59086	1.27	1.21812	1.38955	1.3395	1.35799	1.22021	1.19627	1.27507	1.70935	1.40651	1.22268	1.59244	1.32003	1.55227	1.37312	1.39855	1.37721	1.1395	1.3633	1.35015	1.40843	1.30776	1.45395	1.1916	1.24383	1.00843	1.18264	1.50535	1.35949	1.16056	0.99891	1.10983	1.52922	1.17444	1.10925	1.16585	1.5378	1.44362	1.49299	0.91197	1.3033	1.20851	0.97366	1.24807	1.23442	1.15617	1.07571	1.24251	1.26661	1.4202	1.55476
1219	1.11409	1.60585	1.29	1.03736	1.47945	0.97834	1.09499	1.15401	1.47341	0.97384	1.26682	1.36554	1.11589	1.13264	1.20831	1.30095	1.38007	0.99981	1.48588	1.13904	1.28577	1.25441	1.08602	1.39877	1.38117	1.42714	1.27409	1.00768	1.43841	1.3446	1.5714	1.34541	1.57922	1.37939	1.27632	1.39676	1.64268	1.1033	1.49562	1.26334	1.22694	1.35898	1.57638	1.62584	1.25416	1.36535	1.40033	1.15767	1.63051	1.32705	1.18484	1.40193	1.34555	1.35048	1.23932	1.18987	1.35138	1.67911	1.40358	1.2345	1.53493	1.26685	1.53605	1.36635	1.40139	1.40211	1.10801	1.40277	1.29143	1.36581	1.30577	1.45937	1.22957	1.23761	0.98045	1.19841	1.48935	1.35084	1.20864	1.00145	1.12944	1.57398	1.18928	1.12512	1.15618	1.57343	1.45991	1.55753	0.94094	1.2916	1.16519	0.97876	1.26369	1.22775	1.16913	1.1107	1.25952	1.27862	1.40575	1.5235
1220	1.13355	1.48221	1.31634	0.98161	1.49644	1.00537	1.08306	1.10177	1.45586	1.01522	1.24611	1.41524	1.06484	1.0762	1.307	1.28456	1.27017	0.98796	1.39733	1.20112	1.25416	1.36328	1.12529	1.31175	1.46473	1.52368	1.26554	1.0843	1.31758	1.27401	1.59254	1.2731	1.55331	1.40134	1.27969	1.48247	1.67833	1.18134	1.37602	1.29907	1.26053	1.41324	1.64078	1.53228	1.28765	1.37915	1.4121	1.21521	1.59019	1.32252	1.14754	1.34706	1.33416	1.38712	1.25129	1.22317	1.283	1.59543	1.37069	1.25477	1.58727	1.34649	1.42151	1.27006	1.44563	1.45132	1.12369	1.40491	1.32222	1.38346	1.2763	1.34231	1.2562	1.23254	1.05277	1.15646	1.4552	1.36099	1.2107	0.99243	1.15506	1.45417	1.24344	1.07541	1.20267	1.59332	1.32673	1.53885	0.95368	1.22847	1.15088	0.93635	1.29793	1.21391	1.27221	1.16837	1.21043	1.22334	1.3592	1.58276
1228	1.00963	1.87476	1.2405	1.05655	1.62684	1.1053	1.13006	1.31305	1.44693	1.02255	1.2301	1.19577	1.30489	1.11093	1.08442	1.27823	1.46792	1.13224	1.78878	1.13454	1.28145	1.10747	1.06231	1.61694	1.33587	1.26725	1.17162	0.81854	1.56239	1.51155	1.57831	1.28006	1.60064	1.12758	1.23763	1.23134	1.61905	1.17044	1.63897	1.17615	1.16904	1.15841	1.54718	1.86583	1.07831	1.20751	1.30612	0.93269	1.74528	1.26814	1.05693	1.48456	1.41353	1.09199	1.17911	1.15726	1.47422	1.67924	1.37549	1.14431	1.38007	1.19059	1.84525	1.76087	1.19977	1.21417	1.23123	1.59828	1.24015	1.29841	1.50422	1.72667	1.11401	1.38179	0.77692	1.17308	1.50797	1.25521	1.38476	0.92178	1.17101	1.5065	1.15634	1.19453	1.06705	1.72527	1.65568	1.5784	1.00843	1.2196	1.19387	0.93757	1.06948	1.31706	1.1498	1.0018	1.36649	1.35327	1.59681	1.48099
1231	1.03336	1.95576	1.31836	1.05065	1.64428	1.15871	1.11061	1.3071	1.5305	1.06419	1.20539	1.13031	1.34526	1.1705	0.98957	1.24682	1.44447	1.04173	1.7768	1.15633	1.29883	1.14966	0.97011	1.66119	1.20095	1.23443	1.15921	0.90895	1.56731	1.5483	1.59547	1.27291	1.6723	1.15874	1.28312	1.30668	1.5946	1.21422	1.67597	1.19667	1.16134	1.16798	1.50374	1.86496	1.18001	1.11833	1.34505	0.97109	1.71314	1.313	1.11032	1.51188	1.44669	1.10064	1.26896	1.15458	1.49154	1.72426	1.32786	1.17823	1.41415	1.16112	1.78574	1.77685	1.21944	1.1809	1.18061	1.60943	1.18457	1.35013	1.54711	1.7633	1.13114	1.37116	0.79883	1.24224	1.45468	1.28933	1.42844	0.98029	1.17653	1.43762	1.12899	1.1463	1.01161	1.67195	1.6243	1.64864	1.00388	1.20617	1.19218	0.93354	1.07432	1.26939	1.23389	0.95838	1.4068	1.37382	1.62847	1.52885
1233	1.02567	1.98903	1.30182	1.02241	1.55836	1.14941	1.11246	1.32525	1.58942	1.05165	1.17683	1.08152	1.37846	1.15883	1.04018	1.26642	1.4484	1.04803	1.89034	1.11373	1.24486	1.13311	0.96575	1.64315	1.25179	1.21501	1.08695	0.89567	1.53469	1.56129	1.60566	1.29721	1.69878	1.12945	1.31222	1.32534	1.57498	1.22777	1.65414	1.20136	1.18785	1.15108	1.51918	1.84578	1.14867	1.12982	1.37388	0.97543	1.72024	1.30087	1.09343	1.52006	1.39505	1.08347	1.23748	1.10495	1.51205	1.72106	1.34758	1.11392	1.37067	1.14544	1.81871	1.7884	1.24993	1.18559	1.15926	1.6132	1.21002	1.356	1.51613	1.81432	1.11103	1.37429	0.85674	1.31782	1.50328	1.30083	1.37235	0.96936	1.16084	1.40479	1.15283	1.19013	1.08771	1.71641	1.67947	1.58625	0.98326	1.29455	1.15959	0.98855	1.13016	1.37069	1.20968	0.94252	1.46359	1.35704	1.66426	1.53302
