gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
1181	1.03471	1.94289	1.29127	0.9814	1.64774	1.07653	1.08481	1.337	1.5848	1.03289	1.18565	1.127	1.40426	1.14044	0.99463	1.29488	1.36346	1.10598	1.80675	1.07343	1.27997	1.15385	0.94878	1.68676	1.17585	1.15615	1.07202	0.90588	1.52593	1.56392	1.63062	1.28896	1.72861	1.16443	1.32538	1.32346	1.66902	1.17409	1.65387	1.18919	1.16443	1.11869	1.45883	1.8023	1.20676	1.1934	1.34103	0.94091	1.66558	1.33955	1.10776	1.58134	1.48498	1.13493	1.27568	1.14202	1.493	1.74868	1.3587	1.101	1.39934	1.2011	1.80664	1.76873	1.25391	1.08767	1.14035	1.6224	1.20009	1.30932	1.52875	1.797	1.11907	1.39472	0.87902	1.24066	1.46307	1.29502	1.43523	0.97103	1.16357	1.51322	1.10841	1.26855	0.99984	1.65804	1.66115	1.61475	1.00801	1.3003	1.22304	0.95199	1.1333	1.35678	1.15646	0.98186	1.39413	1.4339	1.73755	1.49115
1182	0.98826	1.97279	1.2949	0.96937	1.63257	1.08621	1.12961	1.34606	1.56333	1.04751	1.20571	1.10662	1.39826	1.16924	1.03642	1.30992	1.37953	1.11632	1.85096	1.11785	1.24605	1.16792	0.92882	1.70392	1.18045	1.16835	1.05258	0.92542	1.51274	1.55523	1.6308	1.29101	1.71065	1.15466	1.33345	1.28534	1.66511	1.16198	1.66634	1.15914	1.15351	1.09285	1.47852	1.78438	1.21319	1.195	1.3528	0.96043	1.6827	1.33757	1.07816	1.52931	1.44832	1.10774	1.25612	1.12933	1.485	1.71339	1.32505	1.08452	1.41954	1.20331	1.80999	1.73225	1.25573	1.12278	1.17297	1.63935	1.21179	1.29668	1.55162	1.76097	1.08632	1.40946	0.87112	1.29397	1.46206	1.31791	1.41028	0.98148	1.16912	1.4851	1.10823	1.25271	1.04641	1.72505	1.67458	1.62395	1.00014	1.30491	1.21744	0.96132	1.14799	1.34891	1.19204	0.96752	1.45576	1.41694	1.70163	1.5201
1184	1.02401	1.97661	1.28645	0.9833	1.58493	1.05407	1.14048	1.32088	1.59742	1.11427	1.24237	1.04586	1.40203	1.18411	1.05962	1.30619	1.40203	1.0429	1.82509	1.06882	1.23159	1.12485	0.9872	1.65761	1.23342	1.17484	1.05316	0.8359	1.44598	1.49572	1.67051	1.30393	1.69896	1.15163	1.37833	1.31128	1.66662	1.23231	1.65793	1.15857	1.14367	1.12821	1.45776	1.83827	1.17754	1.15273	1.33069	0.9352	1.72288	1.3615	1.14807	1.52304	1.41233	1.15272	1.20077	1.08486	1.49745	1.72115	1.36328	1.06741	1.39867	1.2436	1.79152	1.80829	1.2556	1.12598	1.15899	1.60332	1.22648	1.34791	1.52315	1.76753	1.10628	1.3525	0.84807	1.32613	1.50792	1.3239	1.36978	0.99296	1.15442	1.39252	1.18238	1.18808	1.03569	1.71278	1.69089	1.61927	1.02556	1.26697	1.1597	0.92729	1.13246	1.3435	1.25095	0.94425	1.43463	1.4124	1.73345	1.56419
1185	1.00364	1.96087	1.27578	0.98908	1.66296	1.11891	1.09417	1.36377	1.618	1.04549	1.15088	1.07349	1.42676	1.1494	1.08514	1.31578	1.40888	1.11805	1.85118	1.09061	1.20793	1.17692	0.98193	1.61442	1.26122	1.17157	1.04333	0.85817	1.45101	1.60023	1.67361	1.27249	1.66629	1.15542	1.39716	1.26861	1.71248	1.18088	1.67119	1.22182	1.19568	1.12835	1.52038	1.83546	1.22975	1.17233	1.37571	0.93375	1.66477	1.3717	1.20353	1.53339	1.45214	1.15449	1.15902	1.03521	1.61132	1.69341	1.32778	1.01903	1.40652	1.21418	1.77578	1.79866	1.2501	1.20894	1.12872	1.58496	1.27155	1.29093	1.45501	1.77768	1.0104	1.37659	0.83453	1.34572	1.51507	1.33996	1.37805	0.98837	1.21383	1.47918	1.20513	1.23479	1.00156	1.69006	1.61047	1.62659	1.0736	1.27428	1.12724	0.91789	1.16453	1.44829	1.23992	0.96328	1.42685	1.47369	1.75538	1.50598
1187	1.0697	1.92247	1.32298	0.97731	1.59357	1.12606	1.1278	1.37498	1.56518	1.11165	1.22125	1.07197	1.35806	1.17759	1.02569	1.30782	1.4732	1.06942	1.86567	1.06509	1.22987	1.12377	0.96666	1.60656	1.24013	1.19385	1.08032	0.84473	1.48972	1.56805	1.69035	1.34477	1.68287	1.11112	1.37049	1.27746	1.69394	1.20842	1.67912	1.2163	1.1752	1.08551	1.4503	1.84681	1.18166	1.15249	1.38374	1.01784	1.61649	1.31619	1.16258	1.50372	1.38761	1.13384	1.22988	1.04764	1.61334	1.72893	1.3121	1.0513	1.38436	1.20224	1.77874	1.82451	1.29892	1.16633	1.15568	1.61911	1.30545	1.33046	1.48644	1.77705	1.05283	1.38035	0.81295	1.31827	1.51501	1.32843	1.38784	0.99894	1.1783	1.44382	1.17619	1.17169	1.0088	1.7127	1.70662	1.63034	1.0125	1.29978	1.09943	0.89267	1.19975	1.38453	1.21342	0.91245	1.48469	1.48341	1.69918	1.55012
1188	1.0318	1.92534	1.31487	0.98298	1.57807	1.08406	1.07929	1.37954	1.59246	1.10104	1.21887	1.08118	1.30859	1.20193	1.04881	1.28772	1.49532	1.09994	1.87002	1.04698	1.24581	1.13274	0.94166	1.62433	1.21936	1.21065	1.05777	0.88616	1.44712	1.56598	1.64347	1.33341	1.70525	1.08805	1.35953	1.28214	1.69023	1.23395	1.6936	1.14559	1.17312	1.17106	1.46873	1.83268	1.17679	1.14303	1.38982	1.02101	1.59993	1.2958	1.1211	1.51201	1.37836	1.14341	1.2192	1.09249	1.64938	1.69711	1.30114	1.07671	1.38398	1.20847	1.77684	1.79204	1.27477	1.15141	1.12447	1.61434	1.34124	1.34098	1.47374	1.7962	1.05092	1.37944	0.85595	1.33247	1.51038	1.34801	1.38463	0.9784	1.17293	1.42933	1.13514	1.17148	0.98805	1.73737	1.65969	1.62812	1.02733	1.26462	1.11669	0.87467	1.1701	1.38866	1.22164	0.91303	1.46238	1.44392	1.70762	1.53268
1189	1.04089	1.90128	1.34282	1.00697	1.58176	1.07519	1.10328	1.41804	1.59286	1.11174	1.20391	1.08123	1.29695	1.18936	1.04321	1.27073	1.48789	1.08167	1.87008	1.05542	1.22081	1.12235	0.93841	1.61793	1.23434	1.18219	1.06815	0.89746	1.47312	1.5437	1.64711	1.32968	1.68783	1.05198	1.34519	1.30427	1.6867	1.24122	1.67597	1.14269	1.17252	1.19882	1.47189	1.81366	1.18005	1.10751	1.39338	0.99234	1.59	1.27509	1.09432	1.50476	1.39062	1.09088	1.23379	1.10515	1.65832	1.67898	1.32446	1.09039	1.38138	1.20252	1.75524	1.80995	1.2882	1.18578	1.10277	1.59602	1.34847	1.35604	1.44934	1.78766	1.06346	1.42093	0.8372	1.35874	1.51957	1.37868	1.37572	0.97432	1.18808	1.44987	1.1251	1.14925	0.98566	1.76878	1.63382	1.57982	1.04326	1.24811	1.12704	0.89132	1.12039	1.41598	1.23191	0.92296	1.47942	1.4465	1.69647	1.53221
1190	1.11502	1.89664	1.37301	1.06686	1.59252	1.14823	1.11428	1.42476	1.59878	1.10172	1.24481	1.14773	1.35212	1.23661	1.03513	1.32702	1.45381	1.0343	1.85868	1.02037	1.2075	1.08629	0.94258	1.63396	1.24307	1.17192	1.08388	0.84799	1.49864	1.58195	1.66945	1.35945	1.63308	1.02008	1.35538	1.30703	1.73233	1.27891	1.70254	1.2277	1.181	1.1771	1.46353	1.81194	1.179	1.1151	1.38575	0.99913	1.56473	1.26126	1.14297	1.47031	1.33139	1.06945	1.19398	1.06189	1.7027	1.70399	1.30745	1.09352	1.36634	1.22646	1.75658	1.83701	1.26534	1.18725	1.16939	1.60926	1.34672	1.34632	1.44306	1.74704	1.07074	1.42294	0.79207	1.33155	1.5059	1.42663	1.35392	0.96794	1.17502	1.46061	1.14123	1.13833	0.98922	1.69758	1.66574	1.57314	1.01218	1.2681	1.10736	0.83729	1.17652	1.43658	1.26727	0.93046	1.50484	1.3911	1.65132	1.51202
1192	1.1076	1.88605	1.3056	1.02756	1.60305	1.12675	1.09984	1.38961	1.59747	1.06097	1.23553	1.10052	1.32404	1.20485	0.98884	1.30051	1.46989	1.05538	1.89968	1.1034	1.22482	1.06821	0.8868	1.56581	1.22397	1.15515	1.07902	0.85875	1.50685	1.56726	1.63183	1.33388	1.67681	1.03838	1.3474	1.28604	1.72053	1.23589	1.70052	1.14738	1.24196	1.21525	1.4734	1.77727	1.22444	1.13146	1.41191	1.01076	1.62391	1.23202	1.10507	1.43382	1.38874	1.08548	1.26751	1.12385	1.67416	1.69197	1.27851	1.12742	1.37136	1.19682	1.78066	1.87557	1.28405	1.18899	1.1241	1.62006	1.44026	1.3241	1.47899	1.74834	1.08597	1.41125	0.87353	1.32903	1.49822	1.37703	1.39645	0.9262	1.18479	1.44981	1.13034	1.16212	1.00202	1.72486	1.69366	1.59666	0.99412	1.25429	1.12903	0.88526	1.15947	1.47364	1.27217	0.94018	1.53809	1.4362	1.65715	1.54115
1193	1.1564	2.107	1.17176	1.08422	1.6176	0.90146	1.05849	1.39523	1.46717	0.99133	1.25027	1.21658	1.38825	1.2146	1.07749	1.57514	1.37882	0.98448	1.69286	1.22735	1.46181	1.10352	1.0633	1.55883	1.14129	1.07871	1.24246	0.87538	1.65852	1.39945	1.63405	1.27059	1.76539	1.2705	1.22211	1.35289	1.65832	1.17924	1.73967	1.21057	1.23207	1.05708	1.38989	1.95651	1.05547	1.30573	1.43232	1.09119	1.72843	1.28939	1.10917	1.46241	1.45733	1.3145	1.33093	1.28481	1.53613	1.91445	1.36357	1.08683	1.39755	1.26286	1.52827	1.69735	1.15617	1.31083	1.26133	1.35945	1.30055	1.52495	1.62318	1.68512	1.23569	1.41722	0.84803	1.39735	1.4661	1.43004	1.4894	0.96619	1.11367	1.67238	0.93394	1.31142	1.02073	1.63812	1.66839	1.42603	0.82484	1.20764	1.24725	1.03714	1.08768	1.34613	1.26987	1.08171	1.32926	1.40568	1.21979	1.57365
1194	1.13697	2.08749	1.16031	1.12391	1.63482	0.92638	1.08737	1.38342	1.48557	1.01562	1.2215	1.1682	1.33924	1.30541	1.05654	1.52069	1.41941	1.06888	1.72961	1.17536	1.41914	1.08406	1.04904	1.54479	1.16193	1.09085	1.21142	0.87428	1.64802	1.35837	1.67513	1.24912	1.72084	1.27139	1.26248	1.38993	1.5933	1.13992	1.67156	1.24134	1.17538	1.09103	1.36902	1.88389	1.08111	1.30171	1.38043	1.09445	1.68494	1.30872	1.13278	1.49798	1.42576	1.31714	1.34829	1.23539	1.52467	1.92396	1.32247	1.11076	1.41535	1.28857	1.58408	1.64082	1.16453	1.27493	1.25487	1.40156	1.26869	1.51194	1.56075	1.69129	1.18545	1.39118	0.88473	1.32178	1.47875	1.42847	1.48173	0.97455	1.15918	1.65919	0.98491	1.22989	1.02007	1.60594	1.65104	1.507	0.85928	1.261	1.25732	1.03055	1.10481	1.36814	1.2388	1.06866	1.35667	1.39598	1.26897	1.56459
1198	1.17985	1.98626	1.04211	1.17995	1.64891	1.00238	1.15767	1.29239	1.49654	1.03294	1.19847	1.21302	1.4094	1.29747	1.06306	1.52125	1.44997	1.14614	1.6398	1.17986	1.39195	1.07782	1.04137	1.56291	1.21378	1.06161	1.15593	1.01713	1.60959	1.35105	1.60644	1.36665	1.71893	1.24655	1.27605	1.41255	1.40793	1.11008	1.61449	1.31238	1.11736	1.22255	1.39078	1.81392	1.12379	1.29165	1.43232	1.18118	1.55918	1.28795	1.03723	1.58514	1.40601	1.25006	1.31449	1.1667	1.53026	1.75846	1.35329	1.04068	1.29121	1.25005	1.64558	1.61614	1.24071	1.23588	1.33107	1.41288	1.28537	1.40907	1.50462	1.67257	1.07269	1.44019	0.98121	1.29784	1.47336	1.45202	1.32412	1.06795	1.26363	1.4649	1.09196	1.2294	1.01159	1.49589	1.59522	1.53079	0.9557	1.33532	1.27528	1.06958	1.16682	1.31111	1.31608	1.11453	1.32387	1.28423	1.36774	1.429
1199	1.12057	1.80104	1.09916	1.2209	1.55657	1.1942	1.27961	1.10527	1.59777	1.30208	1.21979	1.14153	1.46743	1.2117	1.15792	1.51769	1.29512	1.08629	1.4392	1.17493	1.26664	1.09764	1.03841	1.5399	1.24419	1.05335	1.29307	1.20312	1.44884	1.44135	1.53287	1.43197	1.66499	1.16611	1.29188	1.42079	1.34869	1.11066	1.35425	1.39296	1.01403	1.29026	1.43267	1.49497	1.0557	1.29271	1.5138	1.24156	1.43767	1.13843	1.07041	1.6379	1.24848	1.25759	1.35134	1.1114	1.47003	1.63386	1.27059	1.11363	1.24702	1.32332	1.39961	1.53199	1.32242	1.32068	1.39157	1.43507	1.35854	1.17859	1.41311	1.36426	1.0721	1.30612	1.19038	1.3148	1.57071	1.58959	1.41752	1.02352	1.34549	1.23175	1.1888	1.18786	1.04518	1.45778	1.57842	1.42079	1.07655	1.29028	1.18654	0.99516	1.32864	1.21215	1.2205	1.24127	1.34093	1.29867	1.30113	1.28457
1202	1.11809	1.6234	1.19741	1.21616	1.51312	1.28333	1.26421	1.05146	1.56703	1.43272	1.14541	1.06098	1.475	1.18328	1.15837	1.57062	1.1731	1.01092	1.32209	1.23011	1.16777	1.10816	0.9603	1.53753	1.20851	1.13718	1.29685	1.27798	1.34064	1.37987	1.55692	1.44358	1.68788	1.18999	1.32667	1.43182	1.38752	1.06772	1.32233	1.38712	1.06976	1.29062	1.43329	1.42134	1.02685	1.25152	1.49571	1.27455	1.39196	1.02096	1.1193	1.59956	1.17697	1.20122	1.33942	1.08412	1.44643	1.59728	1.26102	1.14891	1.25282	1.28554	1.35564	1.4827	1.30237	1.36135	1.43096	1.40735	1.36316	1.16951	1.36738	1.32927	1.06319	1.33285	1.26445	1.28513	1.67634	1.73387	1.40603	1.019	1.31367	1.13709	1.34228	1.17464	1.08581	1.45872	1.53926	1.31815	1.15629	1.20303	1.1967	0.94246	1.44714	1.18851	1.15273	1.32751	1.35619	1.29741	1.29923	1.18974
1203	1.13153	1.5975	1.21346	1.16999	1.51966	1.29898	1.2908	1.01683	1.5655	1.49615	1.19465	1.03535	1.48192	1.20194	1.18569	1.55842	1.15798	1.02215	1.37128	1.22239	1.13325	1.11385	0.95896	1.53703	1.25522	1.13444	1.29111	1.28433	1.32052	1.34606	1.51701	1.4267	1.68632	1.16626	1.34866	1.38596	1.3816	1.0799	1.32224	1.37887	1.10629	1.28821	1.45442	1.40334	1.02778	1.24517	1.52269	1.27567	1.39499	1.0504	1.15057	1.61405	1.18767	1.20656	1.34801	1.08563	1.44661	1.55775	1.27211	1.16831	1.23963	1.28101	1.39191	1.48555	1.34049	1.36275	1.40924	1.44539	1.34926	1.16967	1.34696	1.30947	1.09317	1.33151	1.30926	1.30031	1.69366	1.74232	1.39218	1.00788	1.29955	1.0733	1.33577	1.17347	1.11508	1.44081	1.57322	1.33286	1.16322	1.21759	1.15198	0.9801	1.40693	1.13272	1.14327	1.32886	1.33801	1.32894	1.28262	1.16245
1205	1.1089	1.68109	1.22525	1.20229	1.57071	1.34082	1.33432	1.03926	1.61246	1.44698	1.1616	1.02686	1.48701	1.18127	1.21604	1.58664	1.12421	1.04943	1.38816	1.24848	1.1356	1.1112	0.89712	1.50267	1.26388	1.11294	1.25234	1.2505	1.32635	1.35225	1.5068	1.4428	1.67698	1.153	1.3568	1.35591	1.38878	1.14107	1.32432	1.38017	1.01469	1.28897	1.41876	1.36884	0.99924	1.27199	1.54381	1.26879	1.40983	1.06988	1.17869	1.62841	1.23256	1.19115	1.39763	1.05143	1.37741	1.55304	1.26665	1.16803	1.26916	1.31971	1.39881	1.51795	1.3502	1.32193	1.41199	1.46787	1.38208	1.13807	1.33922	1.27791	1.02114	1.30887	1.28388	1.30907	1.72936	1.77439	1.35381	0.9841	1.32228	1.12538	1.31574	1.19725	1.11369	1.44804	1.60727	1.38018	1.14156	1.22239	1.12821	0.9425	1.39168	1.15364	1.14834	1.30644	1.30534	1.33993	1.30089	1.14314
1206	1.07694	1.64685	1.23408	1.16241	1.5922	1.29052	1.30636	1.09066	1.60056	1.43598	1.16437	1.03881	1.47455	1.20063	1.1645	1.51552	1.16437	1.03675	1.41427	1.20725	1.1893	1.12817	0.92721	1.48853	1.30479	1.09279	1.26188	1.2329	1.40957	1.28695	1.52315	1.43085	1.6862	1.16887	1.34024	1.34866	1.40952	1.1227	1.35329	1.35984	1.01789	1.23961	1.40733	1.43888	1.05131	1.26754	1.4958	1.24788	1.45109	1.07134	1.16621	1.62951	1.23556	1.17842	1.37312	1.1073	1.41872	1.58513	1.26548	1.20493	1.2436	1.29983	1.42921	1.49641	1.33671	1.32525	1.32321	1.50056	1.38487	1.18127	1.35821	1.34307	1.04958	1.34657	1.29273	1.30456	1.69577	1.72802	1.31391	0.98799	1.33637	1.15761	1.30634	1.20749	1.16004	1.40194	1.60053	1.36824	1.09191	1.21578	1.2034	0.97607	1.28253	1.1622	1.161	1.24598	1.29769	1.32161	1.25147	1.13622
1210	1.14586	1.8948	1.16953	1.13713	1.74778	1.12146	1.09318	1.21869	1.55964	1.09067	1.23547	1.1313	1.40266	1.23025	0.9654	1.30828	1.45558	0.99042	1.73547	1.07496	1.39924	1.14098	0.92976	1.46027	1.25565	1.10343	1.17256	0.88663	1.63144	1.4597	1.65219	1.37987	1.64184	1.17591	1.42748	1.3388	1.60161	1.19207	1.59676	1.16011	1.15577	1.13583	1.49658	1.89583	1.07735	1.25337	1.48459	1.02631	1.6951	1.22753	1.09517	1.50836	1.41615	1.26005	1.36988	1.10844	1.43286	1.79089	1.34796	1.16041	1.44148	1.23222	1.77418	1.56425	1.32587	1.34497	1.08323	1.40547	1.19854	1.41626	1.47506	1.73838	1.15258	1.37477	0.87905	1.26191	1.44	1.44619	1.31582	0.99512	1.24234	1.51596	1.17278	1.14333	1.11856	1.65617	1.62937	1.5382	0.96626	1.31028	1.32031	0.9817	1.03501	1.19572	1.1441	1.07881	1.24513	1.38913	1.3699	1.50257
1211	1.151	1.88677	1.15573	1.09641	1.76467	1.11616	1.08482	1.21024	1.53345	1.05695	1.21466	1.18783	1.43763	1.22016	1.01064	1.3278	1.46921	1.01921	1.75699	1.04054	1.36906	1.12355	0.94019	1.49118	1.24984	1.12793	1.17965	0.89672	1.68178	1.49304	1.58882	1.37305	1.67114	1.21654	1.37208	1.3252	1.62079	1.17266	1.59681	1.18387	1.16089	1.16327	1.42134	1.91515	1.07702	1.21426	1.46217	1.03619	1.66572	1.22575	1.09745	1.53905	1.41913	1.27372	1.3312	1.12267	1.40833	1.79736	1.38143	1.16174	1.46066	1.22994	1.71714	1.57059	1.32325	1.26046	1.08452	1.42337	1.21603	1.37433	1.53044	1.73826	1.13523	1.32195	0.933	1.27865	1.46752	1.47067	1.30425	0.98565	1.26099	1.5072	1.20464	1.17546	1.10453	1.6123	1.61472	1.52966	0.94262	1.31014	1.27611	1.00566	1.0354	1.21504	1.17265	1.08629	1.2131	1.36336	1.33998	1.47674
1213	1.13302	1.89258	1.1939	1.10188	1.69747	1.09382	1.10843	1.21657	1.50138	1.0434	1.22317	1.18358	1.35388	1.23156	0.98528	1.29862	1.42877	0.98275	1.7254	1.05461	1.35818	1.16872	0.97212	1.48973	1.22319	1.17143	1.13733	0.89297	1.67372	1.50132	1.62627	1.33942	1.66554	1.21253	1.43638	1.34482	1.64666	1.16702	1.62248	1.23907	1.19546	1.19894	1.43455	1.94102	1.08104	1.19032	1.47951	1.02938	1.69207	1.21927	1.11056	1.49985	1.39836	1.27237	1.2953	1.10703	1.48012	1.77576	1.33524	1.13303	1.41751	1.22118	1.75631	1.56359	1.30858	1.26529	1.06699	1.39682	1.21058	1.37385	1.47488	1.77668	1.17924	1.35825	0.8615	1.26778	1.52994	1.43758	1.31778	1.01591	1.25898	1.50836	1.16857	1.16654	1.14311	1.60661	1.65458	1.52615	0.93062	1.33444	1.29402	0.91604	1.05864	1.22427	1.14594	1.04247	1.23535	1.37039	1.40959	1.58421
1216	1.1029	1.86228	1.23922	1.11648	1.61171	1.09548	1.11712	1.24024	1.48505	1.02095	1.20851	1.25639	1.32775	1.23119	1.08473	1.31237	1.45024	0.99202	1.72834	1.07881	1.28522	1.16614	1.00507	1.52119	1.24097	1.24688	1.14885	0.91401	1.67164	1.53078	1.57838	1.34657	1.6448	1.29358	1.42002	1.34671	1.6277	1.14063	1.59606	1.25571	1.2212	1.22042	1.43681	1.85836	1.14745	1.16302	1.44994	1.04834	1.66431	1.2486	1.08185	1.49626	1.3503	1.26755	1.20632	1.09852	1.43635	1.86674	1.35214	1.11199	1.45425	1.22362	1.70975	1.59636	1.2621	1.31794	1.09706	1.367	1.26724	1.42356	1.49346	1.71563	1.17761	1.34774	0.96443	1.31723	1.52415	1.39643	1.33423	1.01945	1.18286	1.56277	1.14174	1.14483	1.13623	1.51733	1.57406	1.56463	0.92143	1.34992	1.22315	0.98725	1.05541	1.21357	1.10189	1.00039	1.2475	1.32007	1.43608	1.52976
1217	1.17304	1.79117	1.1929	1.0647	1.53937	1.05297	1.10568	1.2691	1.50964	1.00188	1.12226	1.28105	1.27943	1.17914	1.09872	1.25181	1.45102	1.00833	1.61918	1.13135	1.26151	1.20143	0.98109	1.56813	1.23689	1.29963	1.20466	0.92642	1.66203	1.54393	1.55132	1.30687	1.62544	1.34032	1.39963	1.30685	1.62579	1.10944	1.52032	1.27072	1.22009	1.2439	1.48852	1.74756	1.17837	1.2625	1.3955	1.11174	1.63408	1.21799	1.14284	1.45677	1.38796	1.23466	1.23228	1.12957	1.3751	1.87849	1.36972	1.04229	1.51146	1.28416	1.77985	1.60549	1.27153	1.24347	1.16082	1.38667	1.26706	1.44962	1.4952	1.67073	1.14275	1.31238	0.9676	1.33922	1.50972	1.36581	1.22555	0.95143	1.14259	1.52714	1.06876	1.13258	1.17051	1.50315	1.58182	1.52179	0.89401	1.33617	1.22126	0.92904	1.12223	1.20785	1.07512	0.94087	1.25042	1.29607	1.4706	1.53616
1221	1.13944	1.5976	1.31931	1.03323	1.47605	1.02626	1.10791	1.13104	1.51112	1.08927	1.19192	1.3393	1.10404	1.09622	1.23548	1.21973	1.33693	1.03069	1.54036	1.19996	1.19154	1.28176	1.08682	1.45185	1.36627	1.43017	1.2296	1.07043	1.36604	1.40315	1.58948	1.31696	1.6345	1.24353	1.35444	1.42022	1.61813	1.15896	1.4006	1.28602	1.21778	1.29719	1.55025	1.61412	1.21076	1.27601	1.33942	1.15591	1.63858	1.34043	1.1439	1.44514	1.32387	1.34269	1.23005	1.14658	1.26307	1.69552	1.37589	1.18802	1.51957	1.32355	1.55222	1.41145	1.33497	1.32078	1.11577	1.49328	1.31201	1.32992	1.32081	1.52146	1.14572	1.33071	0.98684	1.19229	1.53033	1.3218	1.31249	0.98419	1.18074	1.4829	1.23617	1.14651	1.15754	1.5728	1.39951	1.53159	0.94776	1.25044	1.13385	0.92963	1.18508	1.21106	1.19693	1.05799	1.25703	1.26167	1.42303	1.5419
1222	1.10326	1.92486	1.29329	1.06132	1.50392	1.1017	1.0695	1.27329	1.56923	1.14366	1.33755	1.10664	1.26419	1.11684	1.12575	1.2493	1.4683	1.08442	1.67484	1.18581	1.31124	1.09471	1.01384	1.59857	1.27776	1.2938	1.11877	0.9007	1.62666	1.53712	1.63799	1.28944	1.55156	1.2114	1.20178	1.33186	1.619	1.19119	1.66633	1.17951	1.12103	1.23829	1.54896	1.68817	1.11844	1.22714	1.34866	0.98166	1.65363	1.34155	1.13488	1.45928	1.4073	1.31771	1.2417	1.09742	1.52294	1.85928	1.31445	1.02474	1.40788	1.23767	1.82003	1.70026	1.2817	1.17216	1.15529	1.62068	1.15577	1.3465	1.57452	1.71223	1.11221	1.51552	0.93566	1.24033	1.50324	1.32323	1.419	1.04235	1.23941	1.52803	1.21531	1.19726	1.1029	1.53223	1.54642	1.50106	0.98473	1.27872	1.18144	0.98997	1.14045	1.3288	1.14677	0.93138	1.29399	1.34674	1.55549	1.47218
1223	1.07565	1.88836	1.30953	1.10988	1.51432	1.13579	1.03321	1.2633	1.56738	1.15003	1.30345	1.12418	1.26699	1.17929	1.09952	1.25806	1.49359	1.11819	1.74185	1.1808	1.24202	1.0596	0.98743	1.57814	1.29081	1.21433	1.12288	0.90845	1.59056	1.6086	1.62069	1.32888	1.61014	1.168	1.22489	1.27804	1.64545	1.16189	1.67596	1.17493	1.13659	1.19355	1.54457	1.71765	1.10811	1.21899	1.3242	1.02592	1.67638	1.32698	1.16369	1.43094	1.41798	1.29242	1.23902	1.12694	1.55146	1.82615	1.33668	1.01881	1.3833	1.18776	1.77627	1.71307	1.25834	1.17704	1.13333	1.59091	1.16202	1.33167	1.53894	1.73044	1.11199	1.46796	0.9218	1.30779	1.49592	1.30638	1.40455	1.00516	1.23483	1.54843	1.15775	1.18657	1.11543	1.55569	1.55961	1.52093	1.0046	1.29405	1.17919	0.96552	1.15437	1.32007	1.14872	0.95211	1.33042	1.34705	1.52133	1.45197
1224	1.14886	1.84322	1.33739	1.05342	1.54049	1.1285	1.09472	1.27458	1.53984	1.04599	1.25194	1.12939	1.2822	1.18573	1.11145	1.26233	1.46972	1.16516	1.70673	1.14283	1.20576	1.06421	1.02803	1.67799	1.27726	1.2491	1.13789	0.85539	1.66223	1.60941	1.55928	1.35342	1.68621	1.14208	1.2774	1.25779	1.64544	1.12552	1.66695	1.13957	1.12285	1.19953	1.53892	1.80128	1.17485	1.2381	1.29166	1.01444	1.68046	1.30264	1.12255	1.47753	1.43921	1.2837	1.25033	1.19628	1.4833	1.75805	1.33022	1.01506	1.40032	1.18089	1.86382	1.69141	1.23132	1.12261	1.14667	1.54789	1.17864	1.38376	1.58197	1.77523	1.10295	1.48551	0.89208	1.30814	1.46419	1.29091	1.43223	1.03197	1.23158	1.54399	1.16597	1.23625	1.09514	1.60254	1.59529	1.50478	0.9948	1.26499	1.20312	0.94232	1.13767	1.24098	1.17463	0.91381	1.34306	1.365	1.53477	1.46822
1225	1.12136	1.92582	1.33942	1.0425	1.58907	1.1391	1.08661	1.27573	1.54219	1.04259	1.27557	1.10167	1.30077	1.19726	1.10939	1.27022	1.47978	1.15151	1.76618	1.14842	1.21447	1.09095	1.01353	1.68217	1.26611	1.28505	1.10485	0.84436	1.66284	1.59006	1.55839	1.38228	1.69305	1.13366	1.26252	1.23405	1.70417	1.11443	1.64921	1.19693	1.11315	1.18148	1.5535	1.80667	1.11686	1.25488	1.30264	1.01661	1.70439	1.30953	1.06066	1.4971	1.45632	1.25579	1.22785	1.17887	1.49296	1.77	1.36845	1.00625	1.3772	1.15933	1.82471	1.69438	1.23587	1.16202	1.14249	1.54317	1.16461	1.33249	1.53824	1.75533	1.10644	1.47917	0.89261	1.29786	1.45398	1.2922	1.46706	0.97437	1.23464	1.51091	1.18676	1.24561	1.09152	1.61288	1.609	1.46244	1.0244	1.26569	1.20442	0.95147	1.12097	1.29896	1.15963	0.96803	1.34166	1.36539	1.56517	1.45892
