gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
1296	1.07781	2.10574	1.11131	1.20176	1.66752	1.02741	1.14265	1.24133	1.54985	1.09722	1.20581	1.2436	1.35599	1.32148	1.07691	1.49089	1.40647	1.19277	1.66818	1.1219	1.37693	1.04812	1.01425	1.38414	1.22302	1.13317	1.20454	0.91871	1.62994	1.45774	1.63356	1.33094	1.76727	1.12293	1.28404	1.36275	1.48388	1.14956	1.58353	1.25825	1.08832	1.19652	1.51483	1.8082	1.07721	1.26779	1.44361	1.05441	1.65472	1.28679	1.07752	1.52494	1.35721	1.2616	1.33797	1.10121	1.46929	1.88378	1.27154	1.12249	1.33208	1.28507	1.64939	1.61494	1.23938	1.24815	1.28222	1.45911	1.3042	1.46273	1.52124	1.68718	1.11202	1.2877	0.96409	1.31792	1.48621	1.53574	1.38951	0.97625	1.29118	1.47946	1.1032	1.18885	1.07014	1.58073	1.63222	1.55863	1.0255	1.35219	1.15741	1.02692	1.17522	1.33848	1.23615	1.1117	1.32253	1.25363	1.41665	1.48595
1297	1.11752	2.01673	1.12922	1.20628	1.63709	1.04621	1.19295	1.23206	1.56431	1.08417	1.15626	1.21213	1.35617	1.2709	1.07867	1.44311	1.43021	1.25834	1.67106	1.18645	1.40921	1.06051	1.00287	1.57168	1.19709	1.08661	1.17261	0.94733	1.57418	1.39785	1.68812	1.35021	1.77043	1.15673	1.31825	1.4138	1.55402	1.15605	1.5912	1.2848	1.11049	1.2003	1.4125	1.84601	1.10745	1.28564	1.39732	1.03904	1.73842	1.32339	1.04082	1.59614	1.36838	1.24766	1.28883	1.11005	1.5465	1.83949	1.28526	1.10355	1.2804	1.22443	1.67758	1.60323	1.20748	1.2503	1.25392	1.52108	1.32642	1.48576	1.52342	1.70678	1.14466	1.31248	0.9762	1.34541	1.49611	1.52109	1.38953	0.97546	1.26885	1.47401	1.17143	1.18804	1.02586	1.56841	1.67319	1.57732	1.02457	1.3442	1.17136	1.01386	1.1524	1.34417	1.22653	1.04873	1.33401	1.26399	1.40545	1.44967
1298	1.1064	1.98028	1.1196	1.17319	1.64852	1.05785	1.19721	1.22692	1.56215	1.10823	1.15921	1.18593	1.35948	1.2799	1.07078	1.44369	1.43302	1.20037	1.68274	1.12495	1.42056	1.06133	0.97775	1.55859	1.18345	1.09783	1.17536	0.9354	1.56695	1.39868	1.67888	1.37097	1.77441	1.18921	1.3309	1.38162	1.54217	1.13108	1.57442	1.24148	1.12161	1.20793	1.41353	1.83268	1.11588	1.31742	1.41147	1.07035	1.69278	1.28554	1.07613	1.61961	1.3373	1.24328	1.27251	1.09046	1.54063	1.83358	1.31219	1.08887	1.28213	1.228	1.66054	1.5964	1.23527	1.24861	1.24426	1.47847	1.33452	1.42759	1.48719	1.71837	1.14352	1.29878	0.99067	1.34595	1.52171	1.54086	1.43763	1.03264	1.28056	1.47142	1.22595	1.17246	1.04166	1.52012	1.65996	1.52705	1.08534	1.33144	1.17015	0.99368	1.15963	1.32225	1.21411	1.0186	1.35685	1.24552	1.37154	1.44356
1301	1.19634	1.81524	1.1826	1.17752	1.58767	1.18883	1.24838	1.16829	1.44637	1.24709	1.17862	1.12326	1.41658	1.28902	1.03563	1.42868	1.37171	1.05277	1.58256	1.13387	1.34938	1.04973	0.86225	1.50931	1.27522	1.13852	1.20496	1.05772	1.53108	1.30104	1.60674	1.41283	1.66979	1.25287	1.34713	1.36129	1.51096	1.12265	1.54125	1.27106	1.14083	1.07061	1.44606	1.76429	1.06993	1.27075	1.48783	1.11614	1.56128	1.08811	1.1727	1.55701	1.30993	1.24019	1.31226	1.1491	1.47718	1.80916	1.37332	1.20549	1.21237	1.27477	1.56705	1.53833	1.32984	1.1783	1.23376	1.33359	1.2857	1.38703	1.46993	1.66384	1.07118	1.32475	1.10944	1.37924	1.55567	1.66403	1.33932	1.01	1.35543	1.30601	1.2951	1.17424	1.15834	1.60105	1.6111	1.3932	1.12553	1.35217	1.1878	0.93136	1.05585	1.2125	1.13871	1.15852	1.38755	1.24232	1.35896	1.34671
1303	1.09206	1.82809	1.19053	1.06934	1.66233	1.13826	1.18208	1.21525	1.49228	1.15251	1.12688	1.1272	1.35954	1.31871	1.04045	1.34638	1.3721	1.02342	1.74093	1.03251	1.34588	1.13441	1.06796	1.41682	1.28377	0.99469	1.1444	0.91819	1.59667	1.417	1.70149	1.41198	1.59238	1.20394	1.34094	1.3003	1.5369	1.06813	1.53191	1.26954	1.18873	1.07071	1.37098	1.82926	1.10653	1.25586	1.47554	1.06063	1.70271	1.16882	1.10133	1.51064	1.40608	1.27392	1.33808	1.17289	1.47395	1.85941	1.31492	1.12099	1.32805	1.23514	1.68721	1.52863	1.30238	1.30308	1.14042	1.44978	1.18586	1.4576	1.47775	1.72038	1.13767	1.35587	0.98711	1.36169	1.514	1.5832	1.34774	1.03464	1.26191	1.42983	1.1899	1.16742	1.11598	1.66624	1.62718	1.45519	1.02483	1.303	1.20203	0.9956	0.99235	1.22725	1.14755	1.03527	1.24898	1.31535	1.44564	1.45413
1304	1.10919	1.80422	1.17083	1.08799	1.59449	1.13199	1.0771	1.20012	1.41	1.17681	1.04259	1.21005	1.33238	1.27012	1.03495	1.33659	1.38047	1.00104	1.73124	0.94879	1.33718	1.15105	1.01783	1.42364	1.32383	1.04873	1.10719	0.93267	1.58498	1.3925	1.74697	1.4483	1.54668	1.23623	1.35821	1.31699	1.53057	1.0648	1.54319	1.29791	1.24935	1.02126	1.32167	1.84407	1.05802	1.24004	1.55196	1.07247	1.6433	1.22795	1.10476	1.49345	1.43672	1.31651	1.31284	1.1677	1.50578	1.80879	1.41346	1.1435	1.34873	1.26853	1.69621	1.54431	1.29161	1.33115	1.05848	1.53148	1.1551	1.48935	1.51804	1.7338	1.14312	1.33271	0.9968	1.3447	1.50949	1.61401	1.31402	1.02679	1.32174	1.38255	1.20605	1.21916	1.121	1.62979	1.69351	1.43651	1.00692	1.3249	1.21813	0.99758	0.96065	1.2619	1.14152	1.08783	1.28878	1.30818	1.40268	1.46972
1305	1.09604	1.83623	1.12394	0.96864	1.79414	1.16091	1.16792	1.27664	1.51795	1.06962	1.25473	1.13195	1.38163	1.22141	1.02743	1.32189	1.41655	1.08201	1.75277	1.04723	1.33551	1.10671	1.01048	1.45945	1.24297	0.98762	1.22356	0.98759	1.67812	1.50845	1.59696	1.4136	1.6218	1.29078	1.30179	1.31981	1.6571	1.18571	1.60853	1.16655	1.23891	0.95463	1.47379	1.85605	1.11845	1.13609	1.50501	1.04618	1.74588	1.15847	1.08517	1.54233	1.29066	1.27905	1.43084	1.24166	1.45985	1.91321	1.33827	1.15544	1.31629	1.17564	1.72433	1.52944	1.23927	1.27872	1.10853	1.50024	1.21541	1.39687	1.51106	1.82202	1.05418	1.39962	0.87354	1.34173	1.40077	1.49749	1.3505	1.01373	1.27321	1.51739	1.15571	1.10559	1.21999	1.65222	1.58954	1.49869	1.01803	1.3387	1.25454	0.98827	0.93401	1.14542	1.17546	1.04811	1.25883	1.39585	1.44099	1.35606
1306	1.11055	1.85231	1.2023	1.09254	1.74819	1.15013	1.14993	1.23432	1.49721	1.09823	1.17669	1.1509	1.37862	1.27242	1.02692	1.32323	1.39769	1.047	1.73436	1.10397	1.38749	1.11327	0.94403	1.43847	1.21579	1.08042	1.16665	0.97391	1.61787	1.40728	1.6572	1.39604	1.58411	1.25746	1.35081	1.32921	1.5979	1.15667	1.56917	1.21737	1.20203	1.07938	1.43083	1.85236	1.09453	1.19523	1.48382	1.02707	1.68622	1.21989	1.06263	1.51886	1.3948	1.26229	1.36767	1.14523	1.42963	1.83903	1.37572	1.10862	1.37949	1.21336	1.72526	1.5802	1.26618	1.31711	1.09746	1.45567	1.17251	1.424	1.48581	1.72566	1.16573	1.35984	0.92719	1.32586	1.45053	1.54079	1.33813	1.04335	1.32325	1.47224	1.1806	1.14103	1.17552	1.64636	1.58489	1.47976	0.9805	1.34263	1.25588	1.01754	0.98455	1.24255	1.17019	1.04644	1.25101	1.37199	1.36849	1.44571
1308	1.16191	1.84214	1.20359	1.03956	1.73716	1.09436	1.14394	1.24116	1.48395	1.0808	1.24012	1.19821	1.34814	1.26165	1.00531	1.27804	1.40773	1.01053	1.713	1.06491	1.37861	1.17199	1.04792	1.43595	1.30104	1.1226	1.10877	0.87269	1.63715	1.39327	1.63904	1.3309	1.60268	1.22071	1.3951	1.40975	1.60196	1.19179	1.58817	1.22618	1.21035	1.15868	1.45909	1.88594	1.08742	1.19876	1.52196	0.99742	1.74027	1.25186	1.10024	1.4924	1.41876	1.27875	1.29779	1.17083	1.45569	1.7521	1.38722	1.10028	1.43346	1.20166	1.69844	1.60485	1.26969	1.26832	1.07806	1.4299	1.18779	1.42876	1.50248	1.71888	1.13442	1.38035	0.89568	1.30335	1.45208	1.47586	1.34671	0.98229	1.26921	1.50653	1.23844	1.20048	1.1154	1.63468	1.54409	1.49242	0.92099	1.29497	1.24699	1.0017	1.05744	1.25706	1.19613	1.04352	1.28279	1.33968	1.35536	1.53295
1311	1.09591	1.85458	1.16121	1.05526	1.67969	1.07704	1.14813	1.22571	1.43284	1.06975	1.22829	1.24448	1.25343	1.2317	1.08286	1.33089	1.43163	0.97513	1.65808	1.0573	1.30298	1.2095	0.95571	1.45598	1.31126	1.20463	1.06906	0.90547	1.62383	1.43299	1.62454	1.2611	1.55221	1.25422	1.43861	1.43456	1.62591	1.1687	1.5741	1.24552	1.172	1.20247	1.44259	1.91335	1.09831	1.15151	1.48864	0.99406	1.75648	1.25089	1.09107	1.50406	1.41504	1.32613	1.26269	1.17935	1.38468	1.81524	1.40237	1.1994	1.50973	1.24697	1.64057	1.5098	1.27987	1.28969	1.05514	1.44507	1.10506	1.3488	1.51857	1.72026	1.10715	1.32882	1.01653	1.21119	1.4873	1.49253	1.28773	1.05332	1.32314	1.47231	1.26034	1.19551	1.16021	1.61843	1.5847	1.44935	0.90922	1.21742	1.22157	0.98972	1.07346	1.4004	1.22471	1.06761	1.20027	1.24337	1.36229	1.52272
1315	1.17258	1.43316	1.26613	1.07344	1.49212	1.09195	1.10119	1.13243	1.40888	0.99463	1.32727	1.36736	1.05899	1.07708	1.36244	1.27342	1.17439	1.0372	1.372	1.26431	1.32305	1.34391	1.07553	1.19987	1.56732	1.42378	1.21377	1.07166	1.20672	1.21922	1.64048	1.31066	1.59783	1.33419	1.32578	1.42972	1.63411	1.15146	1.29862	1.41651	1.24653	1.44566	1.6745	1.52581	1.27255	1.37635	1.30109	1.26155	1.57646	1.31631	1.24141	1.3817	1.30875	1.42278	1.1849	1.1868	1.1441	1.68194	1.3559	1.26081	1.6624	1.39684	1.33332	1.23803	1.44649	1.46141	1.12186	1.36713	1.29569	1.41804	1.19075	1.24555	1.25022	1.15576	1.09411	1.1446	1.46454	1.32363	1.21064	1.07354	1.20286	1.43279	1.25495	1.19056	1.19118	1.57971	1.25819	1.60284	0.94802	1.17789	1.11082	0.97958	1.32499	1.1903	1.26139	1.2217	1.15847	1.18037	1.40925	1.56222
1316	1.1656	1.42395	1.3022	1.01256	1.45504	1.03293	1.09004	1.13931	1.4197	1.03194	1.2868	1.40697	1.03503	1.06472	1.38508	1.2848	1.21565	0.97349	1.37254	1.21259	1.23732	1.3085	1.12652	1.24938	1.51097	1.4664	1.25149	1.09582	1.20075	1.21985	1.62262	1.34033	1.5655	1.38758	1.30433	1.49722	1.61531	1.15991	1.31718	1.32479	1.2664	1.4337	1.61509	1.50828	1.22998	1.33736	1.34945	1.21246	1.57088	1.34681	1.2114	1.37072	1.32158	1.42997	1.24087	1.21036	1.17602	1.59614	1.37779	1.27887	1.64998	1.37237	1.32723	1.2499	1.44853	1.50136	1.10084	1.39892	1.32581	1.33132	1.20006	1.30242	1.25886	1.24609	1.06184	1.11189	1.49	1.37817	1.23126	1.04155	1.19144	1.44841	1.26151	1.15215	1.19839	1.59519	1.21973	1.55282	0.96361	1.21935	1.11063	0.96235	1.28108	1.18777	1.30024	1.26911	1.1604	1.17804	1.38357	1.57492
1318	1.14432	1.45202	1.30484	1.01488	1.45262	1.07208	1.06345	1.09854	1.40869	1.04692	1.27512	1.38699	1.06934	1.04313	1.33484	1.28745	1.22221	0.97375	1.3679	1.21751	1.21297	1.32588	1.08774	1.25833	1.4872	1.46562	1.23521	1.02088	1.19306	1.21666	1.64284	1.34259	1.56979	1.34958	1.24812	1.44958	1.60693	1.11082	1.27993	1.32894	1.28382	1.45373	1.57757	1.51724	1.21522	1.30812	1.28891	1.23208	1.60072	1.38319	1.20324	1.37591	1.34901	1.42531	1.24215	1.21434	1.17883	1.57223	1.37164	1.33163	1.6395	1.33544	1.41751	1.27818	1.46704	1.4742	1.08609	1.43536	1.34695	1.28586	1.20763	1.32835	1.24358	1.23337	1.09421	1.06435	1.49254	1.41415	1.24568	1.0439	1.1493	1.46955	1.26429	1.15323	1.18051	1.62669	1.2339	1.55416	0.97656	1.24235	1.133	1.0073	1.22691	1.22037	1.30853	1.27505	1.18915	1.18288	1.38446	1.59404
1321	1.1036	1.69206	1.3225	1.03709	1.52425	1.14121	1.05808	1.17898	1.41067	1.11717	1.30115	1.30516	1.16238	1.05374	1.25215	1.23248	1.36902	1.04257	1.5	1.18494	1.24655	1.21424	1.08031	1.43689	1.38888	1.42228	1.23339	0.95832	1.3807	1.41067	1.63287	1.3412	1.58014	1.22174	1.29979	1.34937	1.62847	1.15063	1.48693	1.28634	1.2071	1.34351	1.52121	1.60489	1.18465	1.26713	1.29908	1.10936	1.75445	1.35374	1.17978	1.4221	1.35989	1.27425	1.22565	1.11716	1.30222	1.69272	1.39416	1.1829	1.59063	1.27081	1.57939	1.43334	1.34908	1.37803	1.14529	1.52111	1.26346	1.35297	1.35231	1.53551	1.20046	1.30246	0.96825	1.19217	1.48726	1.35371	1.38989	1.00403	1.2017	1.48547	1.1915	1.16675	1.08572	1.65134	1.44794	1.58199	0.99762	1.2585	1.18658	1.0146	1.16177	1.20813	1.16237	1.0921	1.26082	1.24421	1.4434	1.54424
1322	1.04596	1.82311	1.29585	1.03408	1.62301	1.14813	1.06592	1.27414	1.48196	1.05871	1.29222	1.15152	1.28346	1.13357	1.14122	1.26606	1.4885	1.04848	1.63047	1.13889	1.24668	1.1099	1.07019	1.55452	1.28252	1.24582	1.15835	0.92669	1.53427	1.47498	1.64206	1.34382	1.61132	1.12951	1.29721	1.27401	1.62434	1.15798	1.60551	1.23359	1.19278	1.26592	1.5257	1.7718	1.1764	1.19405	1.25436	1.04477	1.77641	1.36009	1.14476	1.45269	1.4345	1.18339	1.21886	1.14261	1.49074	1.72504	1.36536	1.10263	1.49237	1.20809	1.78265	1.61557	1.30054	1.25097	1.17992	1.5914	1.21964	1.31862	1.44393	1.69243	1.21864	1.32208	0.89604	1.21526	1.49043	1.29648	1.4108	0.97186	1.23309	1.49599	1.15011	1.20391	1.04724	1.65978	1.53758	1.56097	1.00074	1.22442	1.20649	0.95623	1.12474	1.2717	1.13799	0.98356	1.32144	1.30798	1.52261	1.49599
1323	1.03759	1.84591	1.30619	1.06035	1.637	1.12199	1.07247	1.29017	1.44596	1.01933	1.27673	1.13236	1.2779	1.13633	1.11573	1.26101	1.48491	1.07643	1.66329	1.15083	1.23089	1.08174	1.05938	1.58451	1.27058	1.27244	1.13707	0.89729	1.56152	1.47542	1.62892	1.35984	1.6197	1.14716	1.3051	1.22657	1.65139	1.16265	1.61521	1.21127	1.17999	1.21856	1.51552	1.79817	1.20192	1.20767	1.27613	1.03901	1.7687	1.35372	1.12312	1.47166	1.41709	1.1724	1.20371	1.1503	1.49449	1.70561	1.3797	1.0891	1.479	1.21066	1.80645	1.667	1.27943	1.2389	1.20839	1.58239	1.22737	1.31689	1.40697	1.6667	1.22831	1.34909	0.89249	1.21637	1.48444	1.27789	1.3944	0.95355	1.22752	1.4683	1.13677	1.23068	1.05791	1.64561	1.57477	1.58722	1.00645	1.20283	1.16224	0.96535	1.10387	1.27206	1.13317	0.97671	1.34997	1.32595	1.54563	1.48115
1325	1.06356	1.84944	1.29893	1.0217	1.65467	1.18533	1.06398	1.2969	1.47789	1.0419	1.28001	1.11811	1.31523	1.16463	1.07143	1.26846	1.44879	1.09083	1.7161	1.19019	1.2533	1.12222	1.02427	1.62033	1.27678	1.27722	1.13443	0.87122	1.60134	1.49568	1.61996	1.31526	1.64112	1.10606	1.3032	1.25789	1.6364	1.18596	1.66948	1.22309	1.17812	1.15265	1.52612	1.80433	1.1422	1.16172	1.33413	1.03241	1.73146	1.30142	1.16054	1.49071	1.45429	1.15909	1.23313	1.20094	1.47739	1.72265	1.39376	1.11315	1.42825	1.16872	1.79592	1.67596	1.24389	1.20292	1.20069	1.58691	1.21201	1.30856	1.50143	1.63895	1.17976	1.33294	0.86879	1.22104	1.47471	1.28062	1.40237	0.93576	1.22073	1.52278	1.15922	1.22791	1.02634	1.68091	1.61621	1.60123	1.02326	1.2065	1.18423	0.96331	1.05973	1.2568	1.14046	0.9842	1.37587	1.37616	1.56923	1.45494
1326	1.0644	1.8469	1.30853	1.03404	1.6425	1.14761	1.08991	1.28766	1.45488	1.00641	1.31631	1.17338	1.37095	1.19233	1.08635	1.31746	1.47634	1.06574	1.74021	1.14902	1.23264	1.13162	1.00454	1.61062	1.27598	1.2316	1.13782	0.88659	1.62632	1.48893	1.62347	1.28095	1.61391	1.12318	1.26917	1.255	1.58272	1.19503	1.68925	1.18518	1.19476	1.13575	1.47599	1.81311	1.12307	1.13684	1.33041	0.97595	1.71838	1.34423	1.11768	1.48415	1.40198	1.11875	1.2311	1.24406	1.45388	1.74496	1.40155	1.09815	1.46065	1.18449	1.87023	1.69173	1.28647	1.11136	1.23721	1.55694	1.21187	1.31036	1.51832	1.65903	1.19503	1.37303	0.83416	1.23822	1.41115	1.28979	1.39378	0.9286	1.23098	1.51919	1.13471	1.2359	1.0192	1.66863	1.66966	1.59045	1.04846	1.22207	1.18154	0.94721	1.03854	1.22213	1.16192	0.97919	1.35347	1.35046	1.55838	1.45088
1332	0.95549	2.02869	1.33011	1.00621	1.69836	1.09624	1.10183	1.35257	1.55255	1.06546	1.16657	1.05442	1.30302	1.16145	1.07324	1.24975	1.48576	1.06024	1.88267	1.11399	1.19098	1.01256	0.90576	1.65989	1.20941	1.23009	1.08158	0.99593	1.53889	1.53657	1.67477	1.30256	1.75518	1.1049	1.33324	1.3441	1.62945	1.25047	1.6863	1.17801	1.14077	1.12922	1.52056	1.81854	1.2102	1.10414	1.36518	0.98791	1.59956	1.28494	1.09461	1.54019	1.44515	1.06568	1.25789	1.02821	1.54881	1.76476	1.45653	0.97151	1.40877	1.12488	1.8147	1.79157	1.21029	1.25242	1.12789	1.54841	1.24132	1.36644	1.51375	1.74581	1.10972	1.42997	0.81505	1.38845	1.57226	1.31709	1.3105	0.92769	1.13105	1.36708	1.2053	1.19981	0.97286	1.73443	1.64938	1.61896	1.00697	1.24949	1.16013	0.96284	1.07501	1.428	1.25133	0.97182	1.4698	1.38742	1.69868	1.48161
1333	1.027	1.99825	1.30143	0.99374	1.62053	1.14641	1.07248	1.37813	1.58414	1.05544	1.2076	1.12605	1.26044	1.18015	1.00644	1.24838	1.48123	1.03378	1.90033	1.03934	1.19895	1.08028	0.89249	1.65859	1.25336	1.2168	1.13554	0.93149	1.50535	1.52474	1.64306	1.29772	1.72035	1.03671	1.34572	1.32553	1.63745	1.25567	1.65304	1.19352	1.17911	1.09543	1.51341	1.80475	1.20701	1.11166	1.36612	0.99989	1.59891	1.29957	1.06715	1.52736	1.41291	1.07027	1.23529	1.0509	1.58215	1.76764	1.38995	0.9992	1.39063	1.14404	1.82616	1.77941	1.25428	1.1741	1.147	1.55266	1.30603	1.35855	1.52045	1.75067	1.14992	1.40498	0.83176	1.37894	1.55054	1.32253	1.36925	1.01411	1.14649	1.41097	1.2051	1.1476	0.96671	1.68616	1.64605	1.65853	1.00435	1.28689	1.15157	0.9592	1.11874	1.45402	1.2525	0.94601	1.4424	1.40309	1.68068	1.46537
1334	1.0359	1.96268	1.26484	0.92304	1.62537	1.08568	1.0829	1.35575	1.57116	1.06383	1.25574	1.09737	1.24439	1.17767	1.0385	1.22945	1.45304	1.04972	1.88767	1.07253	1.23183	1.11024	0.86947	1.66739	1.24327	1.23337	1.09713	0.8744	1.50146	1.59066	1.65438	1.2699	1.69634	1.02363	1.41004	1.32604	1.67779	1.26949	1.67097	1.22266	1.20471	1.12294	1.51201	1.80503	1.23979	1.10386	1.37195	0.95739	1.57514	1.25917	1.06756	1.53936	1.41202	1.11791	1.25577	1.08057	1.56629	1.74994	1.37126	0.97799	1.35778	1.14342	1.77982	1.79524	1.29801	1.15214	1.15221	1.55879	1.30561	1.36643	1.51833	1.78918	1.11888	1.41729	0.83618	1.3802	1.57718	1.3206	1.37842	0.97561	1.12419	1.41378	1.2345	1.16874	0.93621	1.69647	1.64713	1.64023	1.00544	1.28877	1.10925	0.90007	1.13393	1.44114	1.25856	0.93694	1.47012	1.40476	1.66839	1.4679
1336	1.03252	1.97456	1.32043	1.03576	1.60366	1.08405	1.16693	1.39285	1.58894	1.10722	1.22642	1.06774	1.29304	1.17143	1.00904	1.25248	1.51044	1.01509	1.89263	1.05652	1.17545	1.09163	0.91646	1.62779	1.23511	1.19867	1.11678	0.94631	1.51355	1.58902	1.59929	1.28326	1.70086	1.00363	1.32434	1.31594	1.65149	1.26328	1.66672	1.18662	1.2111	1.18874	1.53891	1.82262	1.14701	1.0949	1.40672	0.97603	1.59703	1.29709	1.09479	1.49706	1.40813	1.09735	1.28695	1.1071	1.62878	1.73666	1.32472	1.02129	1.42167	1.18331	1.83076	1.81372	1.26773	1.1625	1.1194	1.5782	1.31988	1.33746	1.52374	1.75808	1.09177	1.4131	0.82737	1.36126	1.548	1.3199	1.38924	0.99888	1.12474	1.40501	1.18789	1.18774	1.01373	1.72835	1.69379	1.58359	1.05795	1.2586	1.14586	0.89279	1.13321	1.46296	1.25627	0.94524	1.46478	1.36514	1.68801	1.47172
1337	1.06384	1.99119	1.29647	0.97828	1.64485	1.08317	1.10276	1.4022	1.51951	1.08308	1.24033	1.08018	1.29681	1.1838	0.98452	1.28503	1.45242	1.06482	1.88121	1.06059	1.19441	1.10438	0.92357	1.57364	1.17518	1.1294	1.10279	0.89008	1.54812	1.60487	1.64016	1.29883	1.69214	0.98995	1.32881	1.34085	1.64872	1.2088	1.68491	1.23948	1.22717	1.14737	1.56489	1.80801	1.14239	1.10084	1.39516	1.00906	1.57708	1.26631	1.06871	1.49324	1.38159	1.11605	1.26745	1.11408	1.64668	1.74204	1.29981	1.05554	1.41592	1.23995	1.78816	1.86253	1.23933	1.15142	1.12809	1.5464	1.35232	1.30235	1.54109	1.79028	1.10617	1.4009	0.83443	1.40058	1.53442	1.33568	1.35989	0.97202	1.10964	1.43688	1.16787	1.21658	1.01164	1.72271	1.69633	1.55891	1.04615	1.24628	1.15239	0.87906	1.12998	1.42167	1.2866	0.91645	1.47153	1.37572	1.6691	1.46794
1338	1.07963	1.94171	1.3236	1.02497	1.59628	1.0889	1.11501	1.4075	1.5543	1.09372	1.22658	1.07157	1.31461	1.17536	0.96077	1.28315	1.48382	1.0408	1.87321	1.09727	1.15501	1.05557	0.90784	1.58807	1.23944	1.14573	1.10422	0.88073	1.50915	1.58597	1.63828	1.32077	1.66818	0.99901	1.32345	1.34903	1.65507	1.25814	1.66458	1.18502	1.25173	1.17555	1.54005	1.81097	1.17425	1.14124	1.38578	0.98928	1.59662	1.27703	1.08636	1.49632	1.38873	1.08831	1.27999	1.1086	1.66658	1.74809	1.32717	1.03915	1.41277	1.23005	1.80359	1.84033	1.2309	1.17167	1.10977	1.57911	1.37795	1.31933	1.53313	1.76919	1.12434	1.40593	0.83095	1.35776	1.53922	1.36327	1.39344	0.96743	1.15549	1.47277	1.1711	1.15853	0.99277	1.69299	1.72694	1.562	1.03547	1.2581	1.17922	0.88935	1.17148	1.47195	1.27935	0.9409	1.45965	1.37744	1.67762	1.49859
1340	1.13111	2.09613	1.08951	1.19261	1.63951	0.99905	1.1878	1.35705	1.52292	1.01646	1.20933	1.2368	1.44909	1.33121	1.0626	1.51907	1.43067	1.15455	1.76216	1.12171	1.42301	1.07674	1.06342	1.47896	1.25654	1.13451	1.11556	0.88443	1.66043	1.44272	1.69525	1.2798	1.79427	1.20922	1.32053	1.42946	1.57228	1.17247	1.59184	1.24954	1.11343	1.08375	1.41183	1.89575	1.1059	1.25388	1.3732	1.10546	1.69579	1.35838	1.13509	1.52044	1.40702	1.34835	1.35159	1.20858	1.53783	1.9421	1.34959	1.11788	1.37767	1.313	1.67511	1.59304	1.21918	1.28676	1.22159	1.49758	1.24695	1.65899	1.52986	1.75471	1.12994	1.39083	0.87775	1.31659	1.46117	1.45695	1.43398	0.9447	1.14766	1.55271	1.0635	1.19085	0.93901	1.59771	1.66309	1.60271	0.8905	1.2274	1.20264	0.9863	1.11998	1.33586	1.19397	1.07754	1.31982	1.34011	1.34211	1.55689
1343	1.14106	2.07413	1.09335	1.20428	1.64968	1.04333	1.12766	1.27381	1.45735	1.06603	1.22027	1.22917	1.36649	1.33084	1.10196	1.47961	1.47614	1.19581	1.75825	1.13818	1.42644	1.08651	1.05534	1.43094	1.25625	1.11222	1.16771	0.85415	1.65616	1.39505	1.73027	1.30562	1.79063	1.20672	1.29914	1.42339	1.5516	1.13426	1.60137	1.27311	1.10658	1.15848	1.40154	1.87981	1.11038	1.27278	1.38963	1.06272	1.70379	1.35412	1.10672	1.55847	1.41944	1.32604	1.29224	1.18411	1.52162	1.9006	1.35356	1.09011	1.37528	1.26714	1.68932	1.57483	1.18606	1.25693	1.20713	1.49077	1.2529	1.5407	1.54111	1.71759	1.14017	1.36504	0.88098	1.25851	1.47421	1.48714	1.36932	0.99972	1.19446	1.57347	1.11285	1.17655	0.97562	1.60099	1.59416	1.56731	0.89517	1.28081	1.17508	1.05762	1.13428	1.34236	1.23546	1.04077	1.32217	1.34584	1.35393	1.50145
1345	1.13593	2.08223	1.14811	1.23105	1.70887	1.04731	1.12981	1.23484	1.44586	1.08068	1.2129	1.24406	1.37202	1.34032	1.09951	1.47188	1.45793	1.16078	1.74496	1.18123	1.44036	1.09932	1.02014	1.47823	1.26441	1.12139	1.14115	0.91394	1.61005	1.43413	1.71536	1.3246	1.79109	1.21056	1.33918	1.40267	1.5375	1.13726	1.66564	1.32378	1.17922	1.19107	1.38208	1.87653	1.12058	1.27549	1.44701	1.04091	1.66482	1.36329	1.08242	1.56881	1.37357	1.30437	1.24822	1.155	1.49509	1.919	1.29107	1.06381	1.35618	1.24959	1.72235	1.58193	1.19572	1.23558	1.21712	1.48531	1.26081	1.52141	1.54459	1.70995	1.09488	1.34759	0.92444	1.30941	1.48886	1.47011	1.43585	0.97006	1.23465	1.5088	1.11955	1.2019	1.00116	1.56893	1.6218	1.58581	0.93413	1.30792	1.1412	1.04633	1.16721	1.28257	1.2176	1.06416	1.36631	1.33166	1.40411	1.45658
