Component1	Component2	Component3	Component4	Component5	Component6	Component7	Component8	Component9	Component10
973	0.01271	-0.00306	-0.00411	-0.03055	0.00726	0.00744	0.01992	0.00597	0.02216	-0.01199
974	0.0138	-0.00819	-0.00662	-0.02488	0.00502	0.00429	0.02002	-0.00032	0.01308	-0.0161
976	0.01277	-0.01268	-0.00948	-0.02103	0.00576	0.00036	0.0175	-0.00303	0.00718	-0.01923
979	0.01073	-0.01825	-0.01231	-0.01568	0.00835	-0.00592	0.01355	-0.00707	0.00166	-0.02161
980	0.00951	-0.02019	-0.01278	-0.01358	0.00988	-0.0088	0.01188	-0.00868	4e-05	-0.02135
984	0.00741	-0.02578	-0.01532	-0.00487	0.01434	-0.01555	0.00449	-0.01246	0.00174	-0.01538
985	0.00672	-0.02732	-0.01614	-0.00225	0.016	-0.01762	0.00157	-0.01288	0.00384	-0.01264
987	0.00549	-0.02958	-0.01694	0.00173	0.01862	-0.02079	-0.00234	-0.0138	0.00686	-0.00788
988	0.00571	-0.03078	-0.01828	0.00439	0.01904	-0.02131	-0.00528	-0.01352	0.00918	-0.00515
989	0.00581	-0.03163	-0.0192	0.0063	0.0194	-0.02171	-0.00748	-0.01318	0.01104	-0.00296
990	0.00585	-0.03225	-0.01975	0.00776	0.01979	-0.02211	-0.0089	-0.01316	0.01251	-0.00104
991	0.00574	-0.03278	-0.01996	0.00899	0.02023	-0.02252	-0.00973	-0.0134	0.01349	0.00076
993	0.00513	-0.03401	-0.02016	0.01186	0.02157	-0.02379	-0.01184	-0.01369	0.01601	0.00561
995	0.00541	-0.03455	-0.02098	0.01335	0.02153	-0.02366	-0.01362	-0.01306	0.0177	0.00755
996	0.00502	-0.03469	-0.02059	0.01355	0.02207	-0.02423	-0.01342	-0.01352	0.01776	0.00829
997	0.01805	0.03111	0.01941	0.01428	0.03345	0.01743	-0.02897	-0.01205	-0.02482	-0.02797
998	0.01814	0.03088	0.01939	0.01364	0.03334	0.01776	-0.02854	-0.01227	-0.02291	-0.02704
1001	0.01556	0.02991	0.01511	0.00786	0.03552	0.02511	-0.02252	-0.0147	-0.00962	-0.01214
1002	0.01534	0.02689	0.01289	-0.00234	0.03691	0.03369	-0.01551	-0.01907	0.01832	0.00381
1004	0.01522	0.02644	0.0125	-0.00352	0.0366	0.0341	-0.01444	-0.01901	0.02077	0.00534
1005	0.01534	0.02619	0.0125	-0.0039	0.03621	0.03396	-0.01399	-0.0189	0.02155	0.00556
1008	0.0157	0.0249	0.01217	-0.00578	0.03411	0.03304	-0.01146	-0.01796	0.0245	0.00653
1009	0.01582	0.02395	0.01179	-0.007	0.03243	0.032	-0.00964	-0.01686	0.02551	0.00671
1011	0.01748	0.01542	0.00876	-0.0168	0.01756	0.02247	0.00609	-0.00758	0.0317	0.00538
1012	0.01904	0.0104	0.0069	-0.02079	0.00962	0.01841	0.01482	-0.0049	0.03272	0.00372
1013	0.01517	0.01041	0.00457	-0.02516	0.01254	0.0177	0.0132	0.00128	0.03337	0.00394
1018	0.01483	0.0018	-3e-04	-0.02985	0.00735	0.01164	0.02014	0.00445	0.02869	-0.00633
1019	0.01382	-0.00031	-0.002	-0.03085	0.00725	0.00987	0.02045	0.00563	0.0263	-0.00912
1021	0.01329	-0.00201	-0.00321	-0.03082	0.00723	0.00851	0.02049	0.00562	0.02425	-0.01124
1023	0.01159	-0.00685	-0.00601	-0.02805	0.00754	0.00338	0.01862	0.00366	0.01584	-0.01538
1025	0.0098	-0.01134	-0.00813	-0.0249	0.00879	-0.00184	0.01617	0.00102	0.00937	-0.01894
1026	0.00949	-0.01437	-0.00955	-0.02126	0.00922	-0.00449	0.01482	-0.00226	0.00574	-0.01999
1031	0.00578	-0.02321	-0.01228	-0.01035	0.01485	-0.0156	0.00811	-0.01077	1e-04	-0.018
1032	0.00494	-0.02419	-0.01233	-0.00904	0.0161	-0.01735	0.00695	-0.01154	0.00024	-0.01689
1033	0.00372	-0.02633	-0.0127	-0.00574	0.01845	-0.02052	0.00459	-0.01355	0.00117	-0.01405
1034	0.00378	-0.02731	-0.01342	-0.00368	0.01898	-0.02116	0.00299	-0.01407	0.00247	-0.0121
1038	0.00339	-0.03123	-0.01597	0.00453	0.02161	-0.02421	-0.00393	-0.01543	0.00825	-0.00301
1042	0.00387	-0.034	-0.01849	0.01147	0.02288	-0.02519	-0.01002	-0.0152	0.01484	0.00633
1047	0.01302	0.03273	0.0134	0.0142	0.03694	0.0226	-0.02562	-0.01176	-0.03002	-0.01774
1048	0.01175	0.03285	0.01174	0.01337	0.03749	0.02413	-0.02404	-0.01176	-0.02882	-0.01366
1049	0.01242	0.03233	0.01233	0.01227	0.03739	0.02462	-0.02385	-0.01248	-0.02521	-0.01329
1050	0.01635	0.03118	0.01712	0.01273	0.0346	0.02021	-0.02684	-0.01255	-0.02238	-0.02225
1052	0.01484	0.0271	0.01241	-0.00236	0.03737	0.03413	-0.01552	-0.01899	0.01791	0.00455
1053	0.01501	0.02675	0.01243	-0.00312	0.03712	0.03437	-0.01495	-0.01914	0.01992	0.00526
1054	0.01488	0.02659	0.01219	-0.00354	0.03688	0.03435	-0.01448	-0.01891	0.02051	0.00584
1057	0.01467	0.02566	0.0115	-0.00529	0.0354	0.03377	-0.01242	-0.01783	0.02292	0.00747
1059	0.01475	0.02457	0.011	-0.00687	0.03356	0.03277	-0.01026	-0.01663	0.02461	0.00805
1062	0.01676	0.0127	0.00667	-0.02084	0.01438	0.02031	0.01058	-0.00385	0.03295	0.00501
1063	0.01753	0.01035	0.00593	-0.02267	0.01061	0.01818	0.01449	-0.00247	0.0333	0.00399
1064	0.01766	0.01015	0.00588	-0.02268	0.01037	0.01811	0.01478	-0.00259	0.03328	0.0038
1065	0.01216	0.00824	0.00183	-0.03069	0.01252	0.01495	0.0144	0.00827	0.0335	0.00232
1068	0.01332	0.00181	-0.00107	-0.03154	0.00854	0.01112	0.01931	0.00695	0.02886	-0.00646
1069	0.01143	-0.00026	-0.00262	-0.03343	0.00845	0.00827	0.01868	0.00968	0.02501	-0.00955
1070	0.0058	0.00402	-0.00303	-0.04002	0.01418	0.00853	0.01385	0.02149	0.03017	-0.00292
1071	0.00695	0.00232	-0.00321	-0.0385	0.01294	0.0078	0.015	0.01873	0.02844	-0.00531
1072	0.01059	-0.00386	-0.00428	-0.03173	0.00816	0.00461	0.01807	0.00789	0.01912	-0.01343
1078	0.0053	-0.0175	-0.00926	-0.01959	0.01309	-0.01153	0.01156	-0.00351	0.00146	-0.0202
1079	0.00455	-0.01996	-0.00996	-0.01633	0.01437	-0.01426	0.01014	-0.00643	-3e-04	-0.01981
1083	0.00241	-0.02632	-0.01152	-0.00617	0.01946	-0.02175	0.00494	-0.01368	0.00039	-0.01341
1085	0.00187	-0.02931	-0.01283	-0.00018	0.02185	-0.02452	0.00101	-0.01594	0.00379	-0.00711
1088	0.0019	-0.03179	-0.01457	0.0054	0.0234	-0.02611	-0.00342	-0.01676	0.00821	-0.00039
1092	-0.00015	-0.03424	-0.01327	0.01121	0.02657	-0.02881	-0.00498	-0.01895	0.01123	0.01005
1094	-0.00018	-0.0346	-0.01348	0.012	0.02707	-0.02936	-0.00554	-0.01938	0.01216	0.0114
1096	0.01007	0.03355	0.00988	0.01422	0.03779	0.02435	-0.02307	-0.01077	-0.03225	-0.01154
1100	0.01284	0.03102	0.01223	0.00869	0.0366	0.02611	-0.02152	-0.01349	-0.01425	-0.00853
1101	0.01456	0.02729	0.01218	-0.00203	0.03741	0.03397	-0.01561	-0.01872	0.01677	0.00453
1104	0.01446	0.02649	0.01169	-0.00398	0.03667	0.03431	-0.01396	-0.01844	0.02077	0.00676
1105	0.01423	0.02606	0.01124	-0.00493	0.03603	0.03412	-0.01293	-0.01785	0.02203	0.0078
1106	0.01415	0.02597	0.0111	-0.00518	0.03591	0.03412	-0.01269	-0.01771	0.02237	0.00813
1107	0.01426	0.02557	0.01101	-0.00575	0.03522	0.03376	-0.01192	-0.01736	0.02319	0.00836
1112	0.01112	0.01289	0.00277	-0.02561	0.01512	0.01788	0.0098	0.00465	0.03081	0.00878
1114	0.0073	0.00776	-0.00095	-0.03607	0.01437	0.01219	0.01254	0.01697	0.03164	0.00261
1117	0.00536	0.00441	-0.00295	-0.0405	0.01435	0.00847	0.01339	0.02235	0.03005	-0.00248
1118	0.00556	0.0041	-0.00297	-0.0402	0.01406	0.00829	0.01353	0.02183	0.02953	-0.00294
1119	0.00562	0.00316	-0.00319	-0.03988	0.01393	0.00748	0.01375	0.0212	0.02865	-0.00418
1123	0.00577	-0.01029	-0.00665	-0.02871	0.01149	-0.00517	0.01362	0.00602	0.00836	-0.01808
1127	0.00274	-0.01958	-0.00891	-0.01789	0.01584	-0.01602	0.00956	-0.00502	-0.00049	-0.01951
1129	0.0013	-0.02337	-0.00927	-0.01231	0.01861	-0.02061	0.0077	-0.01036	-0.0019	-0.01733
1131	6e-04	-0.02624	-0.0099	-0.00705	0.02089	-0.02353	0.00554	-0.0139	-0.00073	-0.01301
1133	0.00022	-0.02919	-0.01103	-0.00099	0.02311	-0.02601	0.00228	-0.01659	0.00231	-0.00677
1134	-3e-05	-0.03007	-0.01134	0.00084	0.02382	-0.02681	0.00101	-0.01712	0.0034	-0.0046
1135	-0.00031	-0.03109	-0.01145	0.0032	0.02467	-0.02752	5e-05	-0.01794	0.00468	-0.00136
1141	-0.00206	-0.03437	-0.01081	0.01121	0.02818	-0.03032	-0.00273	-0.02046	0.00953	0.01197
1143	0.00867	0.03405	0.00824	0.0147	0.03801	0.02472	-0.02194	-0.01004	-0.03433	-0.00926
1145	0.00855	0.0339	0.00803	0.01409	0.03803	0.02514	-0.02153	-0.01018	-0.0328	-0.0081
1146	0.00848	0.03367	0.00792	0.01341	0.03769	0.02515	-0.02113	-0.0101	-0.03111	-0.0071
1147	0.01088	0.0325	0.01053	0.01162	0.03721	0.0251	-0.02227	-0.01168	-0.02444	-0.0095
1148	0.00918	0.03246	0.00844	0.01028	0.03696	0.026	-0.02008	-0.01093	-0.02226	-0.00424
1149	0.01395	0.02797	0.01184	-0.00051	0.0376	0.03315	-0.01645	-0.01792	0.01205	0.00326
1150	0.01389	0.0272	0.0114	-0.00277	0.03733	0.03426	-0.01485	-0.01826	0.01767	0.00634
1151	0.01408	0.0268	0.01143	-0.00368	0.03713	0.03458	-0.01428	-0.01844	0.01998	0.00711
1152	0.01404	0.02667	0.01132	-0.004	0.037	0.03458	-0.014	-0.01831	0.02047	0.00741
1156	0.0129	0.02479	0.00932	-0.00755	0.03338	0.03222	-0.00975	-0.01457	0.02292	0.01017
1158	0.01014	0.01773	0.00359	-0.01875	0.02061	0.02203	0.00366	-0.00056	0.02549	0.01214
1162	0.00751	0.00912	-0.00021	-0.03415	0.01446	0.01307	0.01132	0.01507	0.03053	0.00441
1163	0.0063	0.00791	-0.00129	-0.03662	0.01438	0.01152	0.01174	0.01826	0.03012	0.00298
1164	0.00533	0.00736	-0.00228	-0.03834	0.0152	0.01096	0.01208	0.02065	0.03123	0.00256
1165	0.00567	0.00621	-0.00241	-0.03895	0.01485	0.01023	0.01282	0.02084	0.03125	0.00059
1166	0.00552	0.00538	-0.00269	-0.03981	0.01477	0.00949	0.01316	0.02168	0.03111	-0.00079
1167	0.00527	0.00471	-0.0029	-0.04055	0.0146	0.00871	0.01326	0.02251	0.03051	-0.00198
1168	0.00508	0.00336	-0.0032	-0.04043	0.01423	0.0072	0.01324	0.02216	0.02845	-0.00395
1169	0.00507	0.00219	-0.00348	-0.0401	0.01384	0.00607	0.01337	0.02154	0.02675	-0.0056
1171	0.00354	-0.00438	-0.00505	-0.03612	0.01276	-0.00181	0.01173	0.01651	0.0142	-0.01302
1174	0.00146	-0.01222	-0.00681	-0.02926	0.01353	-0.01111	0.00939	0.00836	0.0019	-0.01898
1177	0.00042	-0.02198	-0.00827	-0.01482	0.01863	-0.02027	0.00791	-0.00786	-0.0018	-0.01731
1178	8e-05	-0.02346	-0.00836	-0.01233	0.01957	-0.02172	0.00746	-0.01023	-0.00208	-0.01607
1179	-0.00057	-0.0247	-0.00822	-0.01024	0.02067	-0.02321	0.00688	-0.01193	-0.0022	-0.01438
1180	-0.00105	-0.02646	-0.00838	-0.00706	0.02215	-0.02505	0.006	-0.01441	-0.0017	-0.01183
1181	-0.00172	-0.02716	-0.00804	-0.00581	0.02303	-0.0261	0.00563	-0.0153	-0.00165	-0.01029
1183	-0.00206	-0.02915	-0.00851	-0.00168	0.02471	-0.02784	0.00394	-0.01746	0.00028	-0.00576
1185	-0.00337	-0.0308	-0.00759	0.00186	0.02681	-0.0298	0.00349	-0.01957	0.00133	-0.00028
1186	-0.00392	-0.03159	-0.00706	0.00383	0.02771	-0.03039	0.00351	-0.0205	0.00203	0.00296
1191	-0.00486	-0.03425	-0.00693	0.01045	0.03026	-0.03224	0.00132	-0.02262	0.00618	0.01359
1193	0.00629	0.03475	0.00545	0.01519	0.03788	0.025	-0.0197	-0.00863	-0.03647	-0.00504
1197	0.0085	0.03312	0.00771	0.01175	0.03734	0.02584	-0.02002	-0.0105	-0.02599	-0.00474
1201	0.01325	0.02723	0.0107	-0.00303	0.03711	0.03411	-0.01434	-0.0176	0.01736	0.00748
1203	0.01298	0.02641	0.0101	-0.00501	0.03614	0.03402	-0.0127	-0.0168	0.02066	0.00949
1204	0.01263	0.0263	0.00967	-0.00531	0.03567	0.03365	-0.01215	-0.01619	0.02057	0.01011
1205	0.01202	0.02596	0.00892	-0.00609	0.03473	0.03285	-0.01114	-0.01487	0.02045	0.01099
1206	0.01111	0.02536	0.00789	-0.00753	0.0334	0.03162	-0.00983	-0.01279	0.02049	0.01209
1215	0.00525	0.00704	-0.00236	-0.03868	0.01515	0.01064	0.01215	0.02098	0.0311	0.00205
1216	0.00519	0.00516	-0.00288	-0.04022	0.01477	0.00906	0.01305	0.02229	0.03065	-0.00115
1217	0.00487	0.00368	-0.00305	-0.04113	0.01384	0.00718	0.01298	0.02315	0.02791	-0.00399
1218	-0.00283	0.00038	-0.00379	-0.04543	0.01072	-0.00434	0.00445	0.03164	0.00461	-0.01098
1221	-0.00193	-0.00503	-0.0048	-0.03992	0.01189	-0.00816	0.00594	0.02341	0.00196	-0.0154
1223	0.00025	-0.01301	-0.00662	-0.02888	0.01439	-0.01303	0.00849	0.00807	0.00026	-0.01911
1224	1e-04	-0.01651	-0.00672	-0.02347	0.01598	-0.01574	0.00885	0.00127	-0.00083	-0.01897
1225	-0.00055	-0.01868	-0.00675	-0.02053	0.01709	-0.01814	0.00844	-0.0022	-0.00242	-0.01883
1226	-0.00134	-0.01986	-0.00659	-0.01894	0.018	-0.01978	0.00791	-0.00378	-0.00338	-0.01816
1228	-0.00295	-0.02305	-0.00621	-0.0142	0.02048	-0.0238	0.00689	-0.00879	-0.00503	-0.0161
1230	-0.0035	-0.02635	-0.00615	-0.00778	0.02334	-0.02664	0.00643	-0.01414	-0.00351	-0.01066
1231	-0.00325	-0.02746	-0.00663	-0.0055	0.02408	-0.02732	0.00592	-0.01572	-0.00253	-0.00885
1232	-0.00341	-0.02835	-0.00679	-0.00365	0.02484	-0.02812	0.00532	-0.01686	-0.0018	-0.00688
1235	-0.00458	-0.03084	-0.00608	0.00189	0.02748	-0.03034	0.00458	-0.01996	0.00025	0.00082
1238	-0.00506	-0.03308	-0.00619	0.00744	0.02948	-0.03173	0.00296	-0.02198	0.00365	0.00914
1239	-0.00677	-0.03387	-0.00416	0.00939	0.03102	-0.03277	0.00416	-0.0232	0.00336	0.01355
1241	-0.00699	-0.03425	-0.00399	0.01049	0.03119	-0.03267	0.00388	-0.02317	0.00396	0.01525
1242	-0.007	-0.03443	-0.00402	0.01101	0.03129	-0.03267	0.00369	-0.02322	0.00435	0.01605
1244	0.00422	0.03514	0.00296	0.01515	0.03707	0.0248	-0.01718	-0.00717	-0.03631	-0.00087
1245	0.0038	0.03492	0.0025	0.01432	0.03642	0.02455	-0.01649	-0.00671	-0.03457	0.00081
1247	0.00539	0.03334	0.0041	0.01051	0.03602	0.02575	-0.01648	-0.00825	-0.02456	0.00274
1248	0.00142	0.03363	-0.00018	0.00955	0.0331	0.02357	-0.01256	-0.00419	-0.02505	0.01027
1249	-0.00095	0.03243	-0.00284	0.00511	0.0302	0.0228	-0.0089	-0.00177	-0.01706	0.01889
1251	0.01221	0.02654	0.00935	-0.00504	0.03577	0.03354	-0.0123	-0.01588	0.01954	0.0104
1253	0.00174	0.02672	-0.0013	-0.00707	0.02699	0.02346	-0.00431	-3e-04	0.0046	0.02186
1254	0.0027	0.02427	-0.00035	-0.01202	0.02548	0.0227	-0.00352	0.00098	0.01103	0.02046
1256	0.00218	0.0186	-0.00179	-0.02309	0.02018	0.01763	0.00213	0.01011	0.01891	0.01804
1257	0.00202	0.01745	-0.00179	-0.02515	0.01837	0.0163	0.00265	0.011	0.02043	0.01763
1258	0.00221	0.01477	-0.00241	-0.02993	0.0168	0.01435	0.00566	0.01536	0.024	0.01521
1259	0.00319	0.01263	-0.0023	-0.03308	0.01681	0.01369	0.00766	0.01766	0.02718	0.01164
1260	0.00353	0.01085	-0.00245	-0.03541	0.01612	0.01248	0.00906	0.01946	0.02851	0.00887
1261	0.00412	0.00948	-0.00241	-0.03682	0.0158	0.01182	0.0102	0.02028	0.02964	0.00643
1262	0.00469	0.00817	-0.00239	-0.03806	0.0155	0.0112	0.01128	0.02095	0.03065	0.00405
1263	-0.00392	0.00381	-0.00327	-0.04654	0.01136	-0.00224	0.00259	0.03435	0.00642	-0.00614
1264	-0.00126	0.00365	-0.00329	-0.04539	0.0125	0.00062	0.00598	0.03161	0.01366	-0.00569
1265	-0.0101	0.00047	-0.0038	-0.05046	0.00918	-0.01145	-0.00354	0.04108	-0.01035	-0.01244
1266	-0.01028	-0.00032	-0.00371	-0.05017	0.0092	-0.0122	-0.00357	0.04049	-0.01119	-0.0134
1275	-0.00393	-0.0231	-0.00546	-0.01427	0.02082	-0.02441	0.00672	-0.00866	-0.00578	-0.01556
1276	-0.00452	-0.02476	-0.00509	-0.01092	0.0223	-0.02585	0.00655	-0.01136	-0.00517	-0.01234
1279	-0.00486	-0.02839	-0.00515	-0.00367	0.02545	-0.02871	0.00616	-0.01705	-0.00307	-0.00589
1280	-0.0053	-0.0292	-0.00491	-0.00192	0.02626	-0.02946	0.00582	-0.01803	-0.00255	-0.00362
1281	-0.00565	-0.02972	-0.00463	-0.00079	0.02685	-0.02998	0.00579	-0.01875	-0.00228	-0.00202
1284	-0.00698	-0.03227	-0.00341	0.00529	0.02979	-0.03202	0.00581	-0.02197	0.00016	0.00748
1285	-0.00759	-0.0331	-0.00282	0.00738	0.03082	-0.03269	0.00583	-0.02293	0.00103	0.01116
1286	-0.00812	-0.03369	-0.00229	0.00898	0.03135	-0.03286	0.00576	-0.02326	0.00165	0.01391
1288	-0.0081	-0.03417	-0.00242	0.0102	0.03184	-0.03319	0.00544	-0.02376	0.00254	0.01583
1290	0.00303	0.0357	0.0016	0.01607	0.03714	0.02474	-0.01629	-0.00635	-0.03909	0.00043
1291	0.0034	0.03544	0.00203	0.01556	0.03694	0.02468	-0.01646	-0.00657	-0.03756	0.00022
1299	0.00141	0.03006	-0.00093	-0.00024	0.03033	0.02521	-0.00792	-0.00375	-0.00379	0.02054
1300	0.00125	0.02919	-0.00118	-0.00232	0.02931	0.02479	-0.00693	-0.0029	-7e-04	0.02168
1302	-0.00149	0.02757	-0.00361	-0.00662	0.02517	0.021	-0.00458	0.00226	-4e-05	0.02482
1307	0.00176	0.0142	-0.0028	-0.03132	0.01687	0.01375	0.00593	0.01703	0.02434	0.01448
1309	0.00295	0.01092	-0.00261	-0.03563	0.01587	0.01196	0.00857	0.02003	0.0274	0.00903
1310	0.00367	0.00978	-0.00245	-0.03675	0.01574	0.01163	0.00962	0.02053	0.02872	0.00693
1312	-0.01051	0.00255	-0.00407	-0.05018	0.00872	-0.01004	-0.0042	0.04139	-0.00959	-0.00916
1313	-0.0111	0.00158	-0.00391	-0.05116	0.00857	-0.01148	-0.0048	0.04255	-0.01162	-0.01104
1314	-0.01157	0.00097	-0.00381	-0.05123	0.00847	-0.01238	-0.00521	0.04258	-0.01301	-0.01192
1317	-0.01116	-0.00107	-0.00363	-0.04983	0.00896	-0.01352	-0.0044	0.04007	-0.01342	-0.01411
1319	-0.01106	-0.00305	-0.00341	-0.04749	0.00944	-0.01468	-0.0038	0.03642	-0.01391	-0.01534
1320	-0.00942	-0.005	-0.00365	-0.04426	0.01044	-0.0147	-0.00171	0.03139	-0.01171	-0.01622
1324	-0.00508	-0.02145	-0.00439	-0.0169	0.01956	-0.0232	0.00624	-0.00541	-0.00666	-0.01571
1327	-0.00639	-0.02589	-0.00349	-0.0088	0.02354	-0.02736	0.00653	-0.01296	-0.00615	-0.00954
1328	-0.0063	-0.02754	-0.00348	-0.00551	0.02516	-0.02858	0.00697	-0.01579	-0.00506	-0.00675
1329	-0.00655	-0.02827	-0.00335	-0.00402	0.02587	-0.02924	0.00685	-0.0169	-0.00468	-0.00513
1330	-0.00699	-0.02911	-0.00289	-0.00215	0.02676	-0.02986	0.00702	-0.01805	-0.00421	-0.00273
1331	-0.00787	-0.03007	-0.00196	0.00012	0.02781	-0.03053	0.00727	-0.01919	-0.00381	0.00072
1335	-0.01008	-0.03318	0.00052	0.008	0.03111	-0.03211	0.00802	-0.02241	-0.00111	0.01329
1339	-0.01056	-0.03439	0.00098	0.01119	0.03238	-0.03269	0.00794	-0.02348	0.00063	0.01863
1341	0.00011	0.03632	-0.00183	0.01658	0.03521	0.02334	-0.01265	-0.00387	-0.03907	0.0049
1342	-0.00074	0.03613	-0.00278	0.01579	0.03393	0.02257	-0.0113	-0.003	-0.03664	0.00694
1344	-0.00143	0.03566	-0.00349	0.01409	0.03283	0.02221	-0.01029	-0.0022	-0.03357	0.01011
1349	-0.00521	0.03247	-0.00721	0.0039	0.02603	0.01933	-0.00488	0.0027	-0.01714	0.02498
1350	-0.00511	0.03159	-0.00713	0.00169	0.02532	0.0193	-0.00433	0.0031	-0.01362	0.02641
1356	-0.00061	0.01665	-0.00383	-0.02798	0.01665	0.01353	0.00339	0.01568	0.01903	0.01858
1357	0.00063	0.01419	-0.00335	-0.03176	0.01628	0.01268	0.00541	0.01817	0.02257	0.01477
1358	0.00119	0.01346	-0.00317	-0.03273	0.0163	0.01261	0.00614	0.01866	0.02392	0.01352
1362	-0.01142	0.00255	-0.00408	-0.05075	0.00829	-0.01091	-0.00522	0.04233	-0.01142	-0.00932
1364	-0.01217	0.00101	-0.0038	-0.05117	0.0081	-0.0128	-0.00584	0.04253	-0.01403	-0.01175
1365	-0.01212	0.00067	-0.00372	-0.05113	0.00819	-0.013	-0.00574	0.04237	-0.01413	-0.01222
1366	-0.01203	-1e-04	-0.0036	-0.05079	0.00836	-0.01349	-0.0055	0.04168	-0.01443	-0.01316
1367	-0.01196	-0.00068	-0.00351	-0.05026	0.00851	-0.0138	-0.00529	0.04077	-0.01451	-0.01368
1373	-0.00782	-0.01994	-0.00227	-0.01955	0.01826	-0.02278	0.00507	-0.00203	-0.00936	-0.01562
1374	-0.00822	-0.01974	-0.00253	-0.02045	0.01863	-0.02374	0.00432	-0.00068	-0.0103	-0.01549
1375	-0.00797	-0.02262	-0.00224	-0.01529	0.02069	-0.02546	0.00565	-0.00694	-0.00929	-0.0139
1378	-0.00876	-0.0274	-0.00105	-0.00556	0.02511	-0.02868	0.00715	-0.01504	-0.00701	-0.00528
1379	-0.00912	-0.02828	-0.00049	-0.00365	0.02598	-0.02914	0.00769	-0.01635	-0.00666	-0.0032
1383	-0.01028	-0.03164	0.00087	0.0042	0.02959	-0.03126	0.00845	-0.02067	-0.00368	0.00773
1387	-0.0118	-0.03392	0.00282	0.01032	0.03183	-0.03175	0.00935	-0.02244	-0.00126	0.01754
1388	-0.01222	-0.03418	0.00337	0.01107	0.03212	-0.03174	0.00967	-0.02256	-0.00117	0.01893
1389	-0.01264	-0.03438	0.00394	0.0117	0.03235	-0.03169	0.01003	-0.02261	-0.00117	0.02012
1390	-0.00176	0.03691	-0.00406	0.0176	0.03395	0.02219	-0.01023	-0.00229	-0.03976	0.00662
1391	-0.00245	0.03682	-0.00482	0.01721	0.03284	0.02139	-0.00915	-0.00158	-0.03796	0.00774
1395	-0.00457	0.03549	-0.00689	0.01249	0.0293	0.01984	-0.00641	0.00083	-0.02967	0.01623
1397	-0.00468	0.03405	-0.00687	0.00829	0.02804	0.02	-0.0058	0.00142	-0.02317	0.02088
1398	-0.0059	0.03359	-0.008	0.00664	0.02626	0.01888	-0.00464	0.00273	-0.0209	0.02377
1399	-0.00666	0.03264	-0.00858	0.00388	0.02457	0.01807	-0.00382	0.00383	-0.01719	0.0267
1400	-0.00659	0.03212	-0.00843	0.00264	0.02403	0.01788	-0.00374	0.00397	-0.01537	0.02712
1401	-0.00714	0.031	-0.00872	-0.00014	0.02228	0.01678	-0.00319	0.00515	-0.01236	0.02841
1405	-0.00909	0.02371	-0.00829	-0.01675	0.0137	0.01032	-0.00321	0.01215	-0.00073	0.02951
1407	-0.01013	0.02167	-0.0085	-0.02109	0.0111	0.00778	-0.0032	0.01483	0.00059	0.02875
1408	-0.01021	0.02051	-0.00825	-0.02327	0.01053	0.00678	-0.0033	0.01629	0.00092	0.02727
1411	-0.01175	0.00331	-0.00423	-0.05007	0.00791	-0.01047	-0.00562	0.04158	-0.01135	-0.00781
1412	-0.01213	0.00266	-0.00411	-0.05075	0.00774	-0.0114	-0.00601	0.04232	-0.01264	-0.00907
1416	-0.01248	3e-05	-0.00355	-0.05076	0.00804	-0.01365	-0.00598	0.04163	-0.01499	-0.01288
1417	-0.01248	-0.00076	-0.00337	-0.05009	0.00819	-0.0141	-0.00579	0.04047	-0.01523	-0.01359
1418	-0.01277	-0.00188	-0.00305	-0.04883	0.00835	-0.0149	-0.00572	0.0385	-0.01587	-0.01422
1419	-0.01297	-0.00255	-0.00282	-0.04818	0.00841	-0.01536	-0.00571	0.03744	-0.0163	-0.01471
1421	-0.01265	-0.00748	-0.00197	-0.04101	0.01066	-0.01798	-0.00353	0.02727	-0.01608	-0.01582
1424	-0.01057	-0.02134	-0.00029	-0.01708	0.01922	-0.02476	0.00424	-0.00385	-0.01153	-0.01288
1429	-0.01056	-0.02878	0.00112	-0.00236	0.02649	-0.02937	0.00819	-0.01675	-0.00733	-0.001
1430	-0.01071	-0.02903	0.00132	-0.00177	0.02679	-0.02952	0.00835	-0.01707	-0.00717	-1e-04
1431	-0.01117	-0.02991	0.00204	0.00031	0.0277	-0.02985	0.00901	-0.01815	-0.00667	0.00262
1434	-0.0126	-0.03249	0.00391	0.00678	0.03047	-0.03097	0.01016	-0.02091	-0.00437	0.01249
1445	-0.00739	0.03627	-0.01015	0.01391	0.02682	0.01752	-0.00283	0.00325	-0.02992	0.01818
1446	-0.00752	0.03545	-0.01005	0.01142	0.02605	0.01751	-0.00294	0.00358	-0.02692	0.02111
1448	-0.00793	0.0338	-0.01007	0.00679	0.02393	0.01686	-0.0026	0.00437	-0.0203	0.02538
1452	-0.00956	0.03022	-0.0103	-0.00243	0.01867	0.01362	-0.00264	0.00746	-0.01187	0.03006
1454	-0.01072	0.02669	-0.01019	-0.01057	0.01435	0.01034	-0.0028	0.01096	-0.00659	0.03088
1456	-0.01143	0.02273	-0.00944	-0.01927	0.01039	0.00725	-0.00358	0.01426	-0.00162	0.03037
1457	-0.01127	0.02177	-0.00908	-0.02112	0.01008	0.00672	-0.00369	0.01523	-9e-04	0.02932
1458	-0.01158	0.02093	-0.00891	-0.02267	0.00938	0.00576	-0.00406	0.01614	-0.00108	0.02814
1460	-0.0111	0.01054	-0.00588	-0.03963	0.00836	-0.00303	-0.00468	0.03095	-0.00464	0.00743
